time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.16303	2	2	3	14890	0.00802856
1.16303	4	1	3	16115	0.00302856
1.16403	2	5	3	11824	0.00802856
1.16403	4	5	3	19709	0.00802856
1.16403	4	3	3	463	0.00802856
1.16403	4	2	3	13137	0.00802856
1.16439	2	5	3	10511	0.00238571
1.1646	2	4	3	8409	0.0026
1.16474	2	3	3	638	0.00274285
1.16489	2	2	3	1107	0.00288571
1.16503	4	5	3	19709	0.00802856
1.16503	4	4	3	22335	0.00802856
1.16503	4	3	3	7005	0.00802856
1.16503	2	1	3	638	0.00302856
1.16539	2	5	3	10511	0.00238571
1.1656	2	4	3	8409	0.0026
1.16589	2	2	3	1107	0.00288571
1.16603	4	5	3	19709	0.00802856
1.16603	4	4	3	22335	0.00802856
1.16703	2	2	3	2567	0.0130286
1.16703	4	3	3	463	0.0130286
1.16739	2	5	3	10511	0.00238571
1.16739	4	5	3	10511	0.00238571
1.1676	2	4	3	8409	0.0026
1.16774	2	3	3	638	0.00274285
1.16789	4	2	3	1107	0.00288571
1.16803	4	1	3	16115	0.00302856
1.16903	2	1	3	2567	0.0130286
1.16903	4	4	3	19709	0.0130286
1.16939	2	5	3	10511	0.00238571
1.1696	2	4	3	8409	0.0026
1.16974	2	3	3	638	0.00274285
1.16989	4	2	3	1107	0.00288571
1.17003	2	1	3	638	0.00302856
1.17003	4	1	3	16115	0.00302856
1.17096	4	2	3	16115	0.0129571
1.17103	2	3	3	11387	0.00802856
1.17103	2	1	3	16115	0.00802856
1.17139	2	5	3	10511	0.00238571
1.1716	2	4	3	8409	0.0026
1.17189	2	2	3	1107	0.00288571
1.17203	4	1	3	16115	0.00302856
1.17303	2	2	3	2567	0.00802856
1.17303	4	4	3	8409	0.00802856
1.17303	4	3	3	463	0.00802856
1.17339	4	5	3	10511	0.00238571
1.17353	4	4	3	4320	0.00252857
1.17367	4	3	3	463	0.00267142
1.17381	4	2	3	1107	0.00281428
1.17396	2	2	3	14890	0.0179571
1.17396	4	1	3	16115	0.00295714
1.17503	2	2	3	1749	0.00802856
1.17503	4	5	3	11824	0.00802856
1.17503	4	4	3	8409	0.00802856
1.17503	4	3	3	1107	0.00802856
1.17539	2	5	3	10511	0.00238571
1.1756	2	4	3	8409	0.0026
1.17574	2	3	3	638	0.00274285
1.17589	2	2	3	1107	0.00288571
1.17603	4	3	3	16115	0.0180286
1.17603	2	1	3	638	0.00302856
1.17703	2	3	3	1107	0.00802856
1.17703	2	1	3	1107	0.00802856
1.17703	4	5	3	19709	0.00802856
1.17703	4	3	3	5604	0.00802856
1.17703	4	2	3	7005	0.00802856
1.17739	4	5	3	10511	0.00238571
1.1776	4	4	3	6480	0.0026
1.17774	4	3	3	463	0.00274285
1.17789	4	2	3	1107	0.00288571
1.17803	2	1	3	2567	0.0130286
1.17803	4	1	3	16115	0.00302856
1.17839	2	5	3	10511	0.00238571
1.17839	4	5	3	10511	0.00238571
1.1786	2	4	3	8409	0.0026
1.1786	4	4	3	6480	0.0026
1.17874	2	3	3	638	0.00274285
1.17889	2	2	3	1107	0.00288571
1.17889	4	2	3	1107	0.00288571
1.17903	2	1	3	638	0.00302856
1.17903	4	1	3	16115	0.00302856
1.17939	2	5	3	10511	0.00238571
1.1796	2	4	3	8409	0.0026
1.17974	2	3	3	638	0.00274285
1.18003	2	1	3	638	0.00302856
1.18003	4	1	3	16115	0.00302856
1.18039	2	5	3	10511	0.00238571
1.1806	2	4	3	8409	0.0026
1.18074	2	3	3	638	0.00274285
1.18103	2	1	3	638	0.00302856
1.18103	4	1	3	16115	0.00302856
1.18203	4	4	3	24176	0.0130286
1.18303	4	1	3	16115	0.00302856
1.18339	2	5	3	19709	0.00238571
1.1836	2	4	3	19709	0.0026
1.18374	2	3	3	1749	0.00274285
1.18389	2	2	3	13137	0.00288571
1.18396	4	3	3	638	0.00795714
1.18403	2	1	3	16115	0.00302856
1.18503	4	5	3	19709	0.00802856
1.18503	4	4	3	19709	0.00802856
1.18503	4	3	3	13137	0.00802856
1.18503	4	2	3	13137	0.00802856
1.18603	2	2	3	2567	0.00802856
1.18603	4	5	3	19709	0.00802856
1.18603	4	4	3	17080	0.00802856
1.18603	4	3	3	11387	0.00802856
1.18603	4	2	3	13137	0.00802856
1.18639	4	5	3	10511	0.00238571
1.1866	4	4	3	6480	0.0026
1.18703	2	5	3	19709	0.00802856
1.18703	2	4	3	13137	0.00802856
1.18703	2	3	3	13137	0.00802856
1.18703	2	2	3	13137	0.00802856
1.18703	2	1	3	13137	0.00802856
1.18703	4	1	3	16115	0.00302856
1.18803	2	5	3	19709	0.00802856
1.18803	2	4	3	19709	0.00802856
1.18803	2	1	3	1749	0.00802856
1.18803	4	5	3	14453	0.00802856
1.18803	4	4	3	14453	0.00802856
1.18839	4	5	3	10511	0.00238571
1.1886	4	4	3	6480	0.0026
1.18874	4	3	3	463	0.00274285
1.18889	4	2	3	1107	0.00288571
1.18903	2	2	3	13137	0.00902856
1.18903	4	1	3	16115	0.00302856
1.18939	4	5	3	10511	0.00238571
1.1896	4	4	3	6480	0.0026
1.18974	4	3	3	13137	0.00274285
1.18989	4	2	3	1107	0.00288571
1.19003	2	2	3	14890	0.0130286
1.19003	4	1	3	16115	0.00302856
1.1906	2	4	3	19709	0.0026
1.19089	2	2	3	3502	0.00288571
1.19096	4	1	3	16115	0.00295714
1.19103	2	1	3	16115	0.00302856
1.19189	2	2	3	3502	0.00288571
1.19203	4	3	3	463	0.00802856
1.19203	4	2	3	1107	0.00802856
1.19303	2	3	3	1749	0.0130286
1.19303	4	2	3	5604	0.0130286
1.19339	2	5	3	10511	0.00238571
1.19339	4	5	3	10511	0.00238571
1.1936	4	4	3	5255	0.0026
1.19374	2	3	3	638	0.00274285
1.19389	4	2	3	463	0.00288571
1.19403	2	1	3	638	0.00302856
1.19403	4	1	3	16115	0.00302856
1.19439	2	5	3	10511	0.00238571
1.19474	2	3	3	638	0.00274285
1.19503	2	1	3	638	0.00302856
1.19503	4	1	3	16115	0.00302856
1.19603	2	5	3	19709	0.00802856
1.19603	2	3	3	13137	0.00802856
1.19603	4	5	3	19709	0.00802856
1.19603	4	3	3	11387	0.00802856
1.19603	4	2	3	11387	0.00802856
1.19639	4	5	3	10511	0.00238571
1.1966	4	4	3	6480	0.0026
1.19703	2	5	3	19709	0.00802856
1.19703	2	4	3	19709	0.00802856
1.19703	2	3	3	13137	0.00802856
1.19703	2	1	3	16115	0.00802856
1.19703	4	1	3	16115	0.00302856
1.19739	2	5	3	17080	0.00238571
1.1976	2	4	3	17080	0.0026
1.19774	2	3	3	9634	0.00274285
1.19789	2	2	3	9634	0.00288571
1.19803	4	3	3	5604	0.0180286
1.19803	2	1	3	9634	0.00302856
1.19903	2	4	3	10511	0.00802856
1.19903	2	2	3	7882	0.00802856
1.20003	2	4	3	10511	0.00802856
1.20003	4	5	3	19709	0.00802856
1.20003	4	4	3	19709	0.00802856
1.20003	4	3	3	13137	0.00802856
1.20003	4	2	3	13137	0.00802856
1.20039	2	5	3	10511	0.00238571
1.2006	2	4	3	8409	0.0026
1.20074	2	3	3	638	0.00274285
1.20089	2	2	3	1107	0.00288571
1.20103	4	4	3	13137	0.0130286
1.20103	2	1	3	638	0.00302856
1.20139	2	5	3	11824	0.00238571
1.2016	2	4	3	8409	0.0026
1.20174	2	3	3	1107	0.00274285
1.20189	2	2	3	1107	0.00288571
1.20196	4	3	3	7005	0.00795714
1.20196	4	2	3	7882	0.00795714
1.20203	2	1	3	638	0.00302856
1.2026	4	4	3	6480	0.0026
1.20289	2	2	3	1107	0.00288571
1.20289	4	2	3	1107	0.00288571
1.20303	4	1	3	16115	0.00302856
1.20339	2	5	3	19709	0.00238571
1.2036	2	4	3	19709	0.0026
1.20374	2	3	3	13137	0.00274285
1.20389	2	2	3	13137	0.00288571
1.20403	4	3	3	463	0.0130286
1.20403	2	1	3	13137	0.00302856
1.20439	4	5	3	11824	0.00238571
1.2046	4	4	3	6480	0.0026
1.20474	4	3	3	463	0.00274285
1.20489	4	2	3	1107	0.00288571
1.20503	2	2	3	14890	0.0130286
1.20503	4	1	3	16115	0.00302856
1.2056	2	4	3	8409	0.0026
1.20603	4	1	3	16115	0.00302856
1.20703	4	1	3	16115	0.00302856
1.20803	2	5	3	17080	0.00802856
1.20803	2	3	3	7882	0.00802856
1.20803	4	5	3	11824	0.00802856
1.20839	2	5	3	10511	0.00238571
1.20839	4	5	3	10511	0.00238571
1.2086	2	4	3	8409	0.0026
1.2086	4	4	3	6480	0.0026
1.20874	2	3	3	638	0.00274285
1.20889	2	2	3	1107	0.00288571
1.20889	4	2	3	1107	0.00288571
1.20903	2	1	3	638	0.00302856
1.20903	4	1	3	16115	0.00302856
1.20939	4	5	3	10511	0.00238571
1.2096	4	4	3	6480	0.0026
1.20989	4	2	3	1107	0.00288571
1.21003	4	1	3	16115	0.00302856
1.21103	2	5	3	19709	0.00802856
1.21103	2	2	3	1749	0.00802856
1.21103	4	5	3	14453	0.00802856
1.21103	4	4	3	8409	0.00802856
1.21103	4	3	3	1749	0.00802856
1.21203	2	5	3	19709	0.00802856
1.21203	2	4	3	19709	0.00802856
1.21203	4	5	3	14453	0.00802856
1.21203	4	2	3	2567	0.00802856
1.21303	2	4	3	24176	0.0130286
1.21303	2	1	3	16115	0.0130286
1.21303	4	3	3	638	0.0130286
1.21503	2	5	3	19709	0.00802856
1.21503	2	4	3	19709	0.00802856
1.21503	2	3	3	13137	0.00802856
1.21503	2	1	3	13137	0.00802856
1.21603	2	2	3	13137	0.00902856
1.21603	2	1	3	13137	0.0130286
1.21603	4	2	3	2567	0.0130286
1.21703	4	3	3	1749	0.0130286
1.21739	2	5	3	8409	0.00238571
1.21739	4	5	3	10511	0.00238571
1.21753	2	4	3	3502	0.00252857
1.2176	4	4	3	3851	0.0026
1.21767	2	3	3	638	0.00267142
1.21774	4	3	3	463	0.00274285
1.21781	2	2	3	1107	0.00281428
1.21789	4	2	3	1107	0.00288571
1.21796	2	1	3	637	0.00295714
1.21803	4	1	3	16115	0.00302856
1.21939	2	5	3	8409	0.00238571
1.21953	2	4	3	9634	0.00252857
1.21967	2	3	3	638	0.00267142
1.21981	2	2	3	1107	0.00281428
1.21996	2	1	3	463	0.00295714
1.22003	4	3	3	13137	0.0130286
1.22039	4	5	3	10511	0.00238571
1.2206	4	4	3	3851	0.0026
1.22074	4	3	3	463	0.00274285
1.22089	4	2	3	1107	0.00288571
1.22103	2	3	3	13137	0.0180286
1.22103	4	1	3	16115	0.00302856
1.22239	4	5	3	10511	0.00238571
1.2226	4	4	3	6480	0.0026
1.22274	2	3	3	638	0.00274285
1.22289	2	2	3	1107	0.00288571
1.22303	4	1	3	16115	0.00302856
1.22403	4	3	3	463	0.0180286
1.22439	2	5	3	10511	0.00238571
1.22439	4	5	3	10511	0.00238571
1.22503	2	1	3	463	0.00302856
1.22503	4	1	3	16115	0.00302856
1.22539	4	5	3	10511	0.00238571
1.22603	4	1	3	16115	0.00302856
1.22703	4	1	3	16115	0.00302856
1.22803	2	5	3	19709	0.00802856
1.22803	2	4	3	19709	0.00802856
1.22803	2	1	3	9634	0.00802856
1.22803	4	2	3	2567	0.00802856
1.22839	4	5	3	10511	0.00238571
1.2286	2	4	3	6480	0.0026
1.2286	4	4	3	6480	0.0026
1.22874	2	3	3	638	0.00274285
1.22889	2	2	3	1107	0.00288571
1.22889	4	2	3	1107	0.00288571
1.22903	2	1	3	638	0.00302856
1.22903	4	1	3	16115	0.00302856
1.23003	2	4	3	8409	0.00802856
1.23103	2	5	3	19709	0.00802856
1.23103	2	2	3	13137	0.00802856
1.23103	4	4	3	22335	0.00802856
1.23203	2	5	3	19709	0.00802856
1.23203	2	4	3	19709	0.00802856
1.23203	4	5	3	19709	0.00802856
1.23303	2	1	3	13137	0.00902856
1.23303	4	3	3	638	0.0130286
1.23403	2	5	3	7207	0.00802856
1.23503	4	4	3	22335	0.0130286
1.23503	4	3	3	463	0.0130286
1.23503	4	2	3	9634	0.0130286
1.23603	2	4	3	19709	0.0130286
1.23603	2	3	3	13137	0.0130286
1.23703	4	3	3	13137	0.0130286
1.23739	4	5	3	10511	0.00238571
1.2376	4	4	3	3851	0.0026
1.23774	4	3	3	463	0.00274285
1.23789	4	2	3	1107	0.00288571
1.23803	2	2	3	13137	0.0140286
1.23803	4	1	3	16115	0.00302856
1.23839	2	4	3	6480	0.00238571
1.2386	2	3	3	961	0.0026
1.23881	2	2	3	3851	0.00281428
1.23903	4	3	3	463	0.0130286
1.23903	2	1	3	3851	0.00302856
1.23939	4	5	3	10511	0.00238571
1.2396	4	4	3	3851	0.0026
1.23974	4	3	3	463	0.00274285
1.23989	4	2	3	1107	0.00288571
1.24003	2	3	3	9634	0.0180286
1.24003	2	2	3	9634	0.0180286
1.24003	4	1	3	14599	0.00302856
1.24039	2	4	3	6480	0.00238571
1.2406	2	3	3	1661	0.0026
1.24081	2	2	3	2626	0.00281428
1.24103	4	2	3	9634	0.0180286
1.24103	2	1	3	3851	0.00302856
1.24203	4	4	3	19709	0.0180286
1.24203	4	2	3	13137	0.0180286
1.24239	4	5	3	10511	0.00238571
1.24803	2	4	3	8409	0.00802856
1.24803	2	3	3	1661	0.00802856
1.24803	2	2	3	2626	0.00802856
1.24803	4	4	3	8409	0.00802856
1.24803	4	2	3	2626	0.00802856
1.24903	2	4	3	8409	0.00802856
1.24903	2	3	3	1661	0.00802856
1.24903	2	1	3	1661	0.00902856
1.24903	4	5	3	19709	0.00802856
1.25003	2	4	3	19709	0.00802856
1.25003	2	1	3	1661	0.00902856
1.25003	4	5	3	19709	0.00802856
1.25096	4	5	3	17080	0.00795714
1.25103	2	3	3	19709	0.00902856
1.25103	2	2	3	19709	0.00902856
1.25103	2	1	3	19709	0.00902856
1.25203	2	4	3	19709	0.00902856
1.25303	2	4	3	17080	0.00902856
1.25303	4	5	3	17080	0.00902856
1.25503	4	3	3	11824	0.0110286
1.25503	4	2	3	19709	0.0140286
1.25524	2	4	3	1684	0.00224286
1.25546	2	3	3	961	0.00245714
1.25574	2	2	3	1283	0.00274285
1.25603	4	4	3	14453	0.0120286
1.25603	2	1	3	932	0.00302856
1.25703	4	3	3	8409	0.0140286
1.25903	4	4	3	19709	0.0180286
1.26003	4	4	3	19709	0.0180286
1.26046	2	3	3	1283	0.00245714
1.26074	2	2	3	5138	0.00274285
1.26103	4	3	3	17080	0.0190286
1.26103	4	2	3	19709	0.0190286
1.26103	2	1	3	932	0.00302856
1.26203	4	4	3	14453	0.0190286
1.26203	4	2	3	14453	0.0190286
1.26303	2	2	3	19709	0.0200286
1.26339	4	5	3	10511	0.00238571
1.2636	4	4	3	6480	0.0026
1.26381	4	3	3	697	0.00281428
1.26396	4	2	3	638	0.00295714
1.26403	2	3	3	14453	0.0200286
1.26403	2	2	3	14453	0.0200286
1.26446	2	3	3	1283	0.00245714
1.2646	4	4	3	3851	0.0026
1.26474	2	2	3	1283	0.00274285
1.26481	4	3	3	697	0.00281428
1.26503	2	1	3	932	0.00302856
1.26503	4	2	3	961	0.00302856
1.26539	4	5	3	10511	0.00238571
1.26546	2	3	3	1283	0.00245714
1.2656	4	4	3	6480	0.0026
1.26574	2	2	3	1283	0.00274285
1.26581	4	3	3	697	0.00281428
1.26603	2	1	3	932	0.00302856
1.26603	4	2	3	961	0.00302856
1.26639	4	5	3	10511	0.00238571
1.26646	2	3	3	5138	0.00245714
1.2666	4	4	3	6480	0.0026
1.26674	2	2	3	5138	0.00274285
1.26681	4	3	3	8409	0.00281428
1.26703	2	1	3	5138	0.00302856
1.26739	4	5	3	10511	0.00238571
1.26746	2	3	3	1283	0.00245714
1.26774	2	2	3	5138	0.00274285
1.26781	4	3	3	8409	0.00281428
1.26803	2	1	3	1283	0.00302856
1.26839	4	5	3	10511	0.00238571
1.26846	2	3	3	1283	0.00245714
1.26874	2	2	3	5138	0.00274285
1.26881	4	3	3	8409	0.00281428
1.26903	2	1	3	3502	0.00302856
1.27003	4	5	3	10511	0.00802856
1.27003	2	1	3	3502	0.00302856
1.27039	4	5	3	8409	0.00238571
1.2706	4	4	3	22335	0.0026
1.27074	2	2	3	14014	0.00274285
1.27081	4	3	3	8409	0.00281428
1.27103	2	1	3	29784	0.00302856
1.27146	2	3	3	14014	0.00245714
1.27174	2	2	3	14014	0.00274285
1.27203	4	2	3	8409	0.00802856
1.27303	4	4	3	24176	0.00802856
1.27403	4	4	3	24176	0.00802856
1.27403	4	2	3	2626	0.00802856
1.27439	4	5	3	10511	0.00238571
1.27503	2	3	3	32234	0.00802856
1.27503	2	2	3	32234	0.00802856
1.27503	4	2	3	961	0.00302856
1.27603	2	3	3	15767	0.00802856
1.27603	4	2	3	1107	0.00802856
1.27639	4	5	3	10511	0.00238571
1.27681	4	3	3	8409	0.00281428
1.27703	2	1	3	29784	0.00802856
1.27703	4	2	3	961	0.00302856
1.27803	2	3	3	14014	0.00802856
1.27803	2	1	3	29784	0.00802856
1.27839	4	5	3	10511	0.00238571
1.27903	2	2	3	14014	0.00902856
1.27903	2	1	3	29784	0.00802856
1.28003	2	3	3	14014	0.00902856
1.28003	4	4	3	22335	0.00802856
1.2806	4	4	3	8409	0.0026
1.28081	4	3	3	1661	0.00281428
1.28103	2	1	3	5138	0.00302856
1.28146	2	3	3	5138	0.00245714
1.28174	2	2	3	15767	0.00274285
1.28196	4	4	3	22335	0.00795714
1.28203	2	1	3	5138	0.00302856
1.28246	2	3	3	5138	0.00245714
1.28274	2	2	3	15767	0.00274285
1.28303	4	2	3	24176	0.0180286
1.28403	4	4	3	19709	0.00802856
1.28403	4	3	3	8409	0.00802856
1.28403	4	2	3	10511	0.00802856
1.28503	2	2	3	14014	0.0140286
1.28603	2	2	3	15767	0.00802856
1.28603	4	5	3	11824	0.00802856
1.28603	4	2	3	2626	0.00802856
1.28639	4	5	3	8409	0.00238571
1.28646	2	3	3	14014	0.00245714
1.2866	4	4	3	22335	0.0026
1.28674	2	2	3	14014	0.00274285
1.28681	4	3	3	8409	0.00281428
1.28703	2	1	3	29784	0.00302856
1.28703	4	2	3	961	0.00302856
1.28739	4	5	3	8409	0.00238571
1.28781	4	3	3	8409	0.00281428
1.28803	2	1	3	32234	0.00802856
1.28803	4	2	3	961	0.00302856
1.28839	4	5	3	8409	0.00238571
1.28903	2	3	3	11211	0.00802856
1.28903	2	1	3	11211	0.00802856
1.29039	4	5	3	8409	0.00238571
1.29081	4	3	3	697	0.00281428
1.29103	2	3	3	15767	0.0130286
1.29103	4	2	3	10511	0.00302856
1.29139	4	5	3	10511	0.00238571
1.29146	2	3	3	2218	0.00245714
1.2916	4	4	3	17080	0.0026
1.29174	2	2	3	3502	0.00274285
1.29181	4	3	3	697	0.00281428
1.29203	2	1	3	2218	0.00302856
1.29203	4	2	3	1661	0.00302856
1.29246	2	3	3	14014	0.00245714
1.29274	2	2	3	14014	0.00274285
1.29303	4	4	3	24176	0.00802856
1.29403	4	4	3	24176	0.00802856
1.29403	4	3	3	8409	0.00802856
1.29403	4	2	3	14453	0.00802856
1.29439	4	5	3	11824	0.00238571
1.2946	4	4	3	6480	0.0026
1.29481	4	3	3	1661	0.00281428
1.29503	2	2	3	15767	0.0140286
1.29503	4	2	3	2626	0.00302856
1.29546	2	3	3	15767	0.00245714
1.29574	2	2	3	3502	0.00274285
1.29603	4	4	3	17080	0.00802856
1.2966	4	4	3	14453	0.0026
1.29674	2	2	3	3502	0.00274285
1.29703	2	1	3	29784	0.00302856
1.29739	4	5	3	10511	0.00238571
1.29781	4	3	3	8409	0.00281428
1.29796	2	1	3	29784	0.00795714
1.29803	4	2	3	1661	0.00302856
1.29839	4	5	3	10511	0.00238571
1.29903	2	3	3	14014	0.00802856
1.29903	2	2	3	14014	0.00802856
1.29903	4	2	3	1661	0.00302856
1.29939	4	5	3	10511	0.00238571
1.29981	4	3	3	6480	0.00281428
1.29996	2	1	3	32234	0.00895713
1.30003	4	2	3	10511	0.00302856
1.30024	4	5	3	4471	0.00224286
1.30046	4	4	3	14453	0.00245714
1.30074	4	3	3	19269	0.00274285
1.30103	2	1	3	29784	0.00802856
1.30103	4	2	3	19269	0.00302856
1.30203	2	3	3	22775	0.00802856
1.30203	4	5	3	17080	0.00802856
1.30203	4	3	3	14453	0.00802856
1.30203	4	2	3	14453	0.00802856
1.30246	2	3	3	14014	0.00245714
1.30274	2	2	3	15767	0.00274285
1.30303	4	4	3	22335	0.00802856
1.30403	4	4	3	24176	0.00802856
1.30403	4	3	3	8409	0.00802856
1.30446	2	3	3	15767	0.00245714
1.30474	2	2	3	19269	0.00274285
1.30503	4	4	3	17080	0.00802856
1.30746	4	4	3	16888	0.00245714
1.30774	4	3	3	5138	0.00274285
1.30803	2	1	3	29784	0.00802856
1.30803	4	2	3	5138	0.00302856
1.30903	2	3	3	14014	0.00802856
1.30903	2	2	3	15767	0.00802856
1.3096	4	3	3	16819	0.0026
1.31003	2	1	3	32234	0.00902856
1.31003	4	2	3	7706	0.00302856
1.31403	4	3	3	7706	0.00802856
1.31403	4	2	3	7706	0.00802856
1.3146	4	3	3	3326	0.0026
1.31467	2	2	3	11211	0.00267142
1.31503	4	2	3	5255	0.00302856
1.31603	2	1	3	32234	0.0140286
1.31603	4	4	3	19269	0.0130286
1.31703	4	4	3	19269	0.0130286
1.3186	4	3	3	1401	0.0026
1.31903	2	2	3	19269	0.0150286
1.31903	4	2	3	1925	0.00302856
1.32003	2	3	3	6480	0.00802856
1.32203	2	2	3	19269	0.0190286
1.32346	2	3	3	1283	0.00245714
1.3236	4	3	3	1401	0.0026
1.32374	2	2	3	2218	0.00274285
1.32403	4	2	3	1925	0.00302856
1.32403	2	1	3	1283	0.00302856
1.32503	2	1	3	32234	0.0130286
1.32503	4	3	3	28907	0.00802856
1.32503	4	2	3	28907	0.00802856
1.3256	4	3	3	5255	0.0026
1.32603	4	2	3	5255	0.00302856
1.32646	2	3	3	1283	0.00245714
1.3266	4	3	3	1401	0.0026
1.32674	2	2	3	15767	0.00274285
1.32703	4	2	3	5255	0.00302856
1.32746	2	3	3	1283	0.00245714
1.3276	4	3	3	1401	0.0026
1.32774	2	2	3	5138	0.00274285
1.32803	4	2	3	5255	0.00302856
1.32846	2	3	3	1283	0.00245714
1.3286	4	3	3	1401	0.0026
1.32874	2	2	3	5138	0.00274285
1.32903	4	2	3	1925	0.00302856
1.32903	2	1	3	1283	0.00302856
1.32946	2	3	3	1283	0.00245714
1.3296	4	3	3	10511	0.0026
1.32974	2	2	3	14014	0.00274285
1.33003	4	2	3	16819	0.00302856
1.33003	2	1	3	1283	0.00302856
1.33103	2	3	3	11211	0.00802856
1.33103	2	2	3	15767	0.00802856
1.3316	4	3	3	10511	0.0026
1.33203	2	1	3	22775	0.00902856
1.33203	4	2	3	16819	0.00302856
1.3326	4	3	3	10511	0.0026
1.33303	2	1	3	22775	0.00902856
1.33303	4	2	3	16819	0.00302856
1.33353	4	3	3	8758	0.00252857
1.33396	2	1	3	3502	0.00895713
1.33396	4	2	3	16819	0.00295714
1.33446	2	3	3	1283	0.00245714
1.3346	4	3	3	10511	0.0026
1.33474	2	2	3	14014	0.00274285
1.33503	4	2	3	16819	0.00302856
1.33503	2	1	3	1283	0.00302856
1.33546	2	3	3	1283	0.00245714
1.33603	4	3	3	24088	0.00802856
1.33603	4	2	3	28907	0.00802856
1.33603	2	1	3	1283	0.00302856
1.3366	4	3	3	3326	0.0026
1.33703	4	2	3	5255	0.00302856
1.33703	2	1	3	1283	0.00302856
1.34003	4	2	3	16819	0.00302856
1.3406	4	3	3	10511	0.0026
1.34103	2	2	3	15767	0.00802856
1.34103	4	2	3	16819	0.00302856
1.34203	4	2	3	12964	0.00302856
1.34303	4	2	3	28907	0.00802856
1.34403	2	1	3	29784	0.00902856
1.34503	4	3	3	16819	0.00802856
1.34703	2	3	3	32234	0.0130286
1.34703	2	2	3	32234	0.0130286
1.34803	2	2	3	32234	0.0130286
1.34903	2	3	3	32234	0.0130286
1.34903	2	1	3	29784	0.0120286
1.35003	2	2	3	32234	0.0140286
1.35103	2	3	3	32234	0.0140286
1.35103	2	2	3	32234	0.0140286
1.35146	2	3	3	8641	0.00245714
1.35203	4	3	3	10511	0.0130286
1.35203	2	1	3	1283	0.00302856
1.35303	4	3	3	28907	0.0180286
1.35346	2	3	3	2218	0.00245714
1.35374	2	2	3	3502	0.00274285
1.35403	4	3	3	28907	0.0180286
1.35403	2	1	3	1283	0.00302856
1.35503	4	3	3	10511	0.0120286
1.35503	4	2	3	28907	0.0190286
1.35546	2	3	3	2218	0.00245714
1.35574	2	2	3	3502	0.00274285
1.35603	4	2	3	21022	0.0130286
1.35603	2	1	3	2218	0.00302856
1.3566	4	3	3	1401	0.0026
1.35703	2	2	3	11211	0.00802856
1.35703	4	2	3	3326	0.00302856
1.35774	2	2	3	5138	0.00274285
1.35803	4	2	3	3326	0.00302856
1.3586	4	3	3	3326	0.0026
1.35874	2	2	3	5138	0.00274285
1.35903	4	2	3	3326	0.00302856
1.35974	2	2	3	5138	0.00274285
1.36003	4	2	3	3326	0.00302856
1.36074	2	2	3	5138	0.00274285
1.36174	2	2	3	5138	0.00274285
1.36203	2	1	3	5138	0.00302856
1.36303	2	1	3	5138	0.00802856
1.36403	2	3	3	2218	0.00802856
1.36403	2	1	3	5138	0.00802856
1.36503	2	1	3	5138	0.00802856
1.36603	2	3	3	5138	0.00802856
1.36603	2	1	3	5138	0.00802856
1.36603	4	3	3	28907	0.00802856
1.36703	2	3	3	5138	0.00802856
1.36703	4	3	3	24088	0.00802856
1.36703	4	2	3	21022	0.00802856
1.36803	2	3	3	5138	0.0130286
1.36803	4	3	3	16819	0.0130286
1.36903	4	3	3	10511	0.00802856
1.36903	4	2	3	16819	0.00802856
1.37003	2	3	3	5138	0.0130286
1.37003	4	3	3	16819	0.0130286
1.37046	2	3	3	2218	0.00245714
1.37074	2	2	3	15767	0.00274285
1.37103	4	2	3	28907	0.0130286
1.37103	2	1	3	3502	0.00302856
1.37146	2	3	3	2218	0.00245714
1.3716	4	3	3	3326	0.0026
1.37174	2	2	3	15767	0.00274285
1.37203	4	2	3	3326	0.00302856
1.37274	2	2	3	15767	0.00274285
1.37303	4	2	3	16819	0.00302856
1.3736	4	3	3	3326	0.0026
1.37403	2	3	3	2218	0.00802856
1.3746	4	3	3	10511	0.0026
1.37503	2	1	3	3502	0.00902856
1.37503	4	2	3	12964	0.00302856
1.37546	2	3	3	2218	0.00245714
1.3756	4	3	3	3326	0.0026
1.37574	2	2	3	2218	0.00274285
1.37603	4	2	3	12964	0.00302856
1.3766	4	3	3	3326	0.0026
1.37703	2	1	3	2218	0.00802856
1.37796	2	1	3	2218	0.00795714
1.37803	4	3	3	16819	0.00802856
1.37903	2	2	3	15767	0.0130286
1.37903	4	2	3	16819	0.00802856
1.3796	4	3	3	3326	0.0026
1.37967	2	2	3	11211	0.00267142
1.37996	2	1	3	1283	0.00295714
1.38003	4	2	3	5255	0.00302856
1.3806	4	3	3	28907	0.0026
1.38103	2	1	3	2218	0.00802856
1.38103	4	2	3	28907	0.00302856
1.38146	2	3	3	2218	0.00245714
1.38203	4	2	3	21022	0.00802856
1.38203	2	1	3	1283	0.00302856
1.3826	4	3	3	28907	0.0026
1.38303	2	3	3	5138	0.0130286
1.38303	4	2	3	28907	0.00302856
1.38374	2	2	3	15767	0.00274285
1.38503	2	3	3	6480	0.00802856
1.38503	4	2	3	5255	0.00302856
1.3856	4	3	3	10511	0.0026
1.38574	2	2	3	15767	0.00274285
1.38603	2	1	3	1283	0.00302856
1.3866	4	3	3	28907	0.0026
1.38703	2	2	3	15767	0.00802856
1.38703	4	2	3	28907	0.00302856
1.38774	2	2	3	5138	0.00274285
