Time	CellId	RNTI	BWPId	SINR(dB)
1.39307	4	2	0	-5.28034
1.39307	4	1	0	28.1227
1.39407	2	5	0	10.9689
1.39407	2	4	0	4.99182
1.39407	2	3	0	6.70159
1.39407	2	2	0	4.34696
1.39407	2	1	0	-2.99052
1.39407	4	5	0	4.08663
1.39407	4	4	0	-2.84781
1.39407	4	3	0	-21.4699
1.39407	4	2	0	-5.34404
1.39407	4	1	0	28.6927
1.39507	2	5	0	11.0479
1.39507	2	4	0	4.91518
1.39507	2	3	0	8.97696
1.39507	2	2	0	4.42075
1.39507	2	1	0	-3.09174
1.39507	4	5	0	4.17818
1.39507	4	4	0	-2.93236
1.39507	4	3	0	-21.442
1.39507	4	2	0	-5.3074
1.39507	4	1	0	29.9968
1.39607	2	5	0	11.2744
1.39607	2	4	0	4.77981
1.39607	2	3	0	7.1032
1.39607	2	2	0	4.3601
1.39607	2	1	0	-3.03658
1.39607	4	5	0	4.20861
1.39607	4	4	0	-3.07694
1.39607	4	3	0	-21.424
1.39607	4	2	0	-5.22636
1.39607	4	1	0	29.1266
1.39707	2	5	0	11.2952
1.39707	2	4	0	4.84361
1.39707	2	3	0	6.88509
1.39707	2	2	0	4.40972
1.39707	2	1	0	-3.03597
1.39707	4	5	0	4.31326
1.39707	4	4	0	-3.12686
1.39707	4	3	0	-21.3377
1.39707	4	2	0	-5.23115
1.39707	4	1	0	29.0587
1.39807	2	5	0	11.1854
1.39807	2	4	0	4.88859
1.39807	2	3	0	8.84932
1.39807	2	2	0	4.49887
1.39807	2	1	0	-3.12268
1.39807	4	5	0	4.46068
1.39807	4	4	0	-3.20752
1.39807	4	3	0	-21.3422
1.39807	4	2	0	-5.35502
1.39807	4	1	0	28.3928
1.39907	2	5	0	11.1501
1.39907	2	4	0	4.79591
1.39907	2	3	0	7.05133
1.39907	2	2	0	4.61096
1.39907	2	1	0	-3.15898
1.39907	4	5	0	4.51113
1.39907	4	4	0	-3.27664
1.39907	4	3	0	-21.3996
1.39907	4	2	0	-5.32225
1.39907	4	1	0	29.1621
1.40007	2	5	0	11.2019
1.40007	2	4	0	4.77543
1.40007	2	3	0	8.31087
1.40007	2	2	0	4.60252
1.40007	2	1	0	-3.26131
1.40007	4	5	0	4.44568
1.40007	4	4	0	-3.26572
1.40007	4	3	0	-21.6127
1.40007	4	2	0	-5.33715
1.40007	4	1	0	29.2199
1.40107	2	5	0	11.3107
1.40107	2	4	0	4.84422
1.40107	2	3	0	8.97595
1.40107	2	2	0	4.58453
1.40107	2	1	0	-3.33427
1.40107	4	5	0	4.34784
1.40107	4	4	0	-3.44521
1.40107	4	3	0	-21.6126
1.40107	4	2	0	-5.24731
1.40107	4	1	0	28.1071
1.40207	2	5	0	11.16
1.40207	2	4	0	4.72441
1.40207	2	3	0	7.10902
1.40207	2	2	0	4.71481
1.40207	2	1	0	-3.45953
1.40207	4	5	0	4.12176
1.40207	4	4	0	-3.36712
1.40207	4	3	0	-21.5473
1.40207	4	2	0	-5.07231
1.40207	4	1	0	30.0517
1.40307	2	5	0	11.0879
1.40307	2	4	0	4.83731
1.40307	2	3	0	8.48726
1.40307	2	2	0	4.8006
1.40307	2	1	0	-3.58705
1.40307	4	5	0	4.11066
1.40307	4	4	0	-3.30148
1.40307	4	3	0	-21.3959
1.40307	4	2	0	-5.07746
1.40307	4	1	0	27.9782
1.40407	2	5	0	11.0803
1.40407	2	4	0	4.92705
1.40407	2	3	0	9.40103
1.40407	2	2	0	4.72484
1.40407	2	1	0	-3.40858
1.40407	4	5	0	4.10978
1.40407	4	4	0	-3.27111
1.40407	4	3	0	-21.337
1.40407	4	2	0	-4.94705
1.40407	4	1	0	27.9627
1.40507	2	5	0	11.0716
1.40507	2	4	0	4.88417
1.40507	2	3	0	7.3803
1.40507	2	2	0	4.55182
1.40507	2	1	0	-3.37368
1.40507	4	5	0	4.25242
1.40507	4	4	0	-3.04308
1.40507	4	3	0	-21.2853
1.40507	4	2	0	-4.96528
1.40507	4	1	0	28.8577
1.40607	2	5	0	11.1592
1.40607	2	4	0	4.82779
1.40607	2	3	0	8.22976
1.40607	2	2	0	4.61148
1.40607	2	1	0	-3.27998
1.40607	4	5	0	4.42328
1.40607	4	4	0	-2.88692
1.40607	4	3	0	-21.2099
1.40607	4	2	0	-4.95017
1.40607	4	1	0	29.3624
1.40707	2	5	0	11.1868
1.40707	2	4	0	4.70592
1.40707	2	3	0	8.71141
1.40707	2	2	0	4.48206
1.40707	2	1	0	-3.25502
1.40707	4	5	0	4.67944
