time(s)	cellId	rnti	lcid	packetSize	delay(s)
1.10303	2	4	3	1530	0.0875485
1.10303	2	2	3	1530	0.0907488
1.10303	2	2	3	1530	0.0907362
1.10303	2	2	3	1530	0.0907237
1.10303	2	2	3	1530	0.0907111
1.10303	2	2	3	1530	0.0906986
1.10303	2	2	3	1530	0.090686
1.10303	2	2	3	1530	0.0906734
1.10303	2	2	3	1530	0.0906609
1.10303	2	2	3	1530	0.0906483
1.10403	2	5	3	1530	0.0883865
1.10403	2	5	3	1530	0.0883739
1.10403	2	5	3	1530	0.0883614
1.10403	2	5	3	1530	0.0883488
1.10403	2	5	3	1530	0.0883362
1.10403	2	5	3	1530	0.0883237
1.10403	2	5	3	1530	0.0883111
1.10403	2	5	3	1530	0.0882986
1.10403	2	5	3	1530	0.088286
1.10403	2	5	3	1530	0.0882734
1.10403	2	5	3	1530	0.0882609
1.10403	2	5	3	1530	0.0882483
1.10403	2	5	3	1530	0.0882358
1.10403	2	5	3	1530	0.0882232
1.10403	2	5	3	1530	0.0882106
1.10403	2	5	3	1530	0.0881981
1.10403	2	5	3	1530	0.0881855
1.10403	2	5	3	1530	0.088173
1.10403	2	5	3	1530	0.0881604
1.10403	2	5	3	1530	0.0881478
1.10403	2	5	3	1530	0.0881353
1.10403	2	5	3	1530	0.0881227
1.10403	2	4	3	1530	0.088536
1.10403	2	4	3	1530	0.0885234
1.10403	2	4	3	1530	0.0885108
1.10403	2	4	3	1530	0.0884983
1.10403	2	4	3	1530	0.0884857
1.10403	2	4	3	1530	0.0884732
1.10403	2	4	3	1530	0.0884606
1.10403	2	4	3	1530	0.088448
1.10403	2	4	3	1530	0.0884355
1.10403	2	4	3	1530	0.0884229
1.10403	2	4	3	1530	0.0884104
1.10403	2	4	3	1530	0.0883978
1.10403	2	4	3	1530	0.0883852
1.10403	2	4	3	1530	0.0883727
1.10403	2	4	3	1530	0.0883601
1.10403	2	4	3	1530	0.0883476
1.10403	2	4	3	1530	0.088335
1.10403	2	4	3	1530	0.0883224
1.10403	2	4	3	1530	0.0883099
1.10403	2	4	3	1530	0.0882973
1.10403	2	4	3	1530	0.0882848
1.10403	2	4	3	1530	0.0882722
1.10403	2	4	3	1530	0.0882596
1.10439	4	5	3	1530	0.0911614
1.10439	4	5	3	1530	0.0911489
1.10439	4	5	3	1530	0.0911363
1.10439	4	5	3	1530	0.0911238
1.10439	4	5	3	1530	0.0911112
1.10439	4	5	3	1530	0.0910986
1.10439	4	5	3	1530	0.0910861
1.10503	2	2	3	1530	0.0926358
1.10503	2	2	3	1530	0.0926232
1.10503	2	2	3	1530	0.0926106
1.10503	2	2	3	1530	0.0925981
1.10503	2	2	3	1530	0.0925855
1.10503	2	2	3	1530	0.092573
1.10503	2	2	3	1530	0.0925604
1.10503	2	2	3	1530	0.0925478
1.10503	2	2	3	1530	0.0925353
1.10503	2	2	3	1530	0.0925227
1.10503	2	2	3	1530	0.0925102
1.10503	2	2	3	1530	0.0924976
1.10503	4	1	3	1530	0.09038
1.10503	4	1	3	1530	0.0903674
1.10503	4	1	3	1530	0.0903549
1.10503	4	1	3	1530	0.0903423
1.10503	4	1	3	1530	0.0903297
1.10503	4	1	3	1530	0.0903172
1.10503	4	1	3	1530	0.0903046
1.10503	4	1	3	1530	0.0902921
1.10503	4	1	3	1530	0.0902795
1.10503	4	1	3	1530	0.0902669
1.10503	4	1	3	1530	0.0902544
1.10639	4	5	3	1530	0.0930735
1.10639	4	5	3	1530	0.093061
1.10639	4	5	3	1530	0.0930484
1.10639	4	5	3	1530	0.0930358
1.10639	4	5	3	1530	0.0930233
1.10639	4	5	3	1530	0.0930107
1.10639	4	5	3	1530	0.0929982
1.10639	4	5	3	1530	0.0929856
1.10639	4	5	3	1530	0.092973
1.10639	4	5	3	1530	0.0929605
1.10639	4	5	3	1530	0.0929479
1.10639	4	5	3	1530	0.0929354
1.10703	4	1	3	1530	0.0922418
1.10703	4	1	3	1530	0.0922293
1.10703	4	1	3	1530	0.0922167
1.10703	4	1	3	1530	0.0922041
1.10703	4	1	3	1530	0.0921916
1.10703	4	1	3	1530	0.092179
1.10703	4	1	3	1530	0.0921665
1.10703	4	1	3	1530	0.0921539
1.10703	4	1	3	1530	0.0921413
1.10703	4	1	3	1530	0.0921288
1.10903	4	4	3	1530	0.0966194
1.10903	4	4	3	1530	0.0966069
1.10903	4	4	3	1530	0.0965943
1.10903	4	4	3	1530	0.0965818
1.10903	4	4	3	1530	0.0965692
1.10903	4	4	3	1530	0.0965566
1.10903	4	4	3	1530	0.0965441
1.10903	4	4	3	1530	0.0965315
1.10903	4	4	3	1530	0.096519
1.10903	4	4	3	1530	0.0965064
1.10903	4	4	3	1530	0.0964938
1.10903	4	4	3	1530	0.0964813
1.10903	4	4	3	1530	0.0964687
1.10903	4	4	3	1530	0.0964562
1.10903	4	4	3	1530	0.0964436
1.10903	4	4	3	1530	0.096431
1.10903	4	4	3	1530	0.0964185
1.10903	4	4	3	1530	0.0964059
1.10903	4	4	3	1530	0.0963934
1.10903	4	4	3	1530	0.0963808
1.10903	4	4	3	1530	0.0963682
1.10903	4	4	3	1530	0.0963557
1.10903	4	4	3	1530	0.0963431
1.10903	4	4	3	1530	0.0963306
1.10903	4	4	3	1530	0.096318
1.10903	4	4	3	1530	0.0963054
1.10903	4	4	3	1530	0.0962929
1.10903	4	4	3	1530	0.0962803
1.10903	4	4	3	1530	0.0962678
1.10903	4	4	3	1530	0.0962552
1.10903	4	4	3	1530	0.0962426
1.10903	4	4	3	1530	0.0962301
1.10903	4	4	3	1530	0.0962175
1.10903	4	4	3	1530	0.096205
1.10903	4	4	3	1530	0.0961924
1.10903	4	4	3	1530	0.0961798
1.10903	4	4	3	1530	0.0961673
1.10903	4	4	3	1530	0.0961547
1.10903	4	4	3	1530	0.0961422
1.10903	4	4	3	1530	0.0961296
1.10903	4	4	3	1530	0.096117
1.10903	4	4	3	1530	0.0961045
1.10903	4	4	3	1530	0.0960919
1.10903	4	4	3	1530	0.0960794
1.10903	4	4	3	1530	0.0960668
1.10903	4	4	3	1530	0.0960542
1.10903	4	4	3	1530	0.0960417
1.10903	4	4	3	1530	0.0960291
1.10903	4	4	3	1530	0.0960166
1.1096	4	4	3	1530	0.0965754
1.1096	4	4	3	1530	0.0965629
1.1096	4	4	3	1530	0.0965503
1.1096	4	4	3	1530	0.0965377
1.11003	4	1	3	1530	0.0951162
1.11003	4	1	3	1530	0.0951037
1.11003	4	1	3	1530	0.0950911
1.11003	4	1	3	1530	0.0950785
1.11003	4	1	3	1530	0.095066
1.11003	4	1	3	1530	0.0950534
1.11003	4	1	3	1530	0.0950409
1.11003	4	1	3	1530	0.0950283
1.11003	4	1	3	1530	0.0950157
1.11003	4	1	3	1530	0.0950032
1.11003	4	1	3	1530	0.0949906
1.11096	4	1	3	1530	0.0959066
1.11096	4	1	3	1530	0.0958941
1.11096	4	1	3	1530	0.0958815
1.11096	4	1	3	1530	0.095869
1.11096	4	1	3	1530	0.0958564
1.11096	4	1	3	1530	0.0958438
1.11096	4	1	3	1530	0.0958313
1.11096	4	1	3	1530	0.0958187
1.11096	4	1	3	1530	0.0958062
1.11096	4	1	3	1530	0.0957936
1.11103	2	5	3	1530	0.0951102
1.11103	2	5	3	1530	0.0950976
1.11103	2	5	3	1530	0.095085
1.11103	2	5	3	1530	0.0950725
1.11103	2	5	3	1530	0.0950599
1.11103	2	5	3	1530	0.0950474
1.11103	2	5	3	1530	0.0950348
1.11103	2	5	3	1530	0.0950222
1.11103	2	5	3	1530	0.0950097
1.11103	2	5	3	1530	0.0949971
1.11103	2	5	3	1530	0.0949846
1.11103	2	5	3	1530	0.094972
1.11103	2	5	3	1530	0.0949594
1.11103	2	5	3	1530	0.0949469
1.11103	2	5	3	1530	0.0949343
1.11103	2	5	3	1530	0.0949218
1.11103	2	5	3	1530	0.0949092
1.11103	2	5	3	1530	0.0948966
1.11103	2	5	3	1530	0.0948841
1.11103	2	5	3	1530	0.0948715
1.11103	2	5	3	1530	0.094859
1.11103	2	5	3	1530	0.0948464
1.11103	2	5	3	1530	0.0948338
1.11103	2	5	3	1530	0.0948213
1.11103	2	5	3	1530	0.0948087
1.11103	2	5	3	1530	0.0947962
1.11103	2	4	3	1530	0.0952471
1.11103	2	4	3	1530	0.0952345
1.11103	2	4	3	1530	0.095222
1.11103	2	4	3	1530	0.0952094
1.11103	2	4	3	1530	0.0951968
1.11103	2	4	3	1530	0.0951843
1.11103	2	4	3	1530	0.0951717
1.11103	2	4	3	1530	0.0951592
1.11103	2	4	3	1530	0.0951466
1.11103	2	4	3	1530	0.095134
1.11103	2	4	3	1530	0.0951215
1.11103	2	4	3	1530	0.0951089
1.11103	2	4	3	1530	0.0950964
1.11103	2	4	3	1530	0.0950838
1.11103	2	4	3	1530	0.0950712
1.11103	2	4	3	1530	0.0950587
1.11103	2	4	3	1530	0.0950461
1.11103	2	4	3	1530	0.0950336
1.11103	2	4	3	1530	0.095021
1.11103	2	4	3	1530	0.0950084
1.11103	2	4	3	1530	0.0949959
1.11103	2	4	3	1530	0.0949833
1.11103	2	4	3	1530	0.0949708
1.11103	2	4	3	1530	0.0949582
1.11103	2	4	3	1530	0.0949456
1.11103	2	2	3	1530	0.098485
1.11103	2	2	3	1530	0.0984725
1.11103	2	2	3	1530	0.0984599
1.11103	2	2	3	1530	0.0984474
1.11103	2	2	3	1530	0.0984348
1.11103	2	2	3	1530	0.0984222
1.11103	2	2	3	1530	0.0984097
1.11103	2	2	3	1530	0.0983971
1.11103	2	2	3	1530	0.0983846
1.11103	2	2	3	1530	0.098372
1.11103	2	2	3	1530	0.0983594
1.11103	2	2	3	1530	0.0983469
1.11103	2	2	3	1530	0.0983343
1.11103	2	2	3	1530	0.0983218
1.11103	2	2	3	1530	0.0983092
1.11203	4	1	3	1530	0.0968525
1.11203	4	1	3	1530	0.0968399
1.11203	4	1	3	1530	0.0968273
1.11203	4	1	3	1530	0.0968148
1.11203	4	1	3	1530	0.0968022
1.11203	4	1	3	1530	0.0967897
1.11203	4	1	3	1530	0.0967771
1.11203	4	1	3	1530	0.0967645
1.11203	4	1	3	1530	0.096752
1.11203	4	1	3	1530	0.0967394
1.11203	4	1	3	1530	0.0967269
1.11303	4	1	3	1530	0.0977143
1.11303	4	1	3	1530	0.0977017
1.11303	4	1	3	1530	0.0976892
1.11303	4	1	3	1530	0.0976766
1.11303	4	1	3	1530	0.0976641
1.11303	4	1	3	1530	0.0976515
1.11303	4	1	3	1530	0.0976389
1.11303	4	1	3	1530	0.0976264
1.11303	4	1	3	1530	0.0976138
1.11303	4	1	3	1530	0.0976013
1.11403	2	5	3	1530	0.0977836
1.11403	2	5	3	1530	0.097771
1.11403	2	5	3	1530	0.0977585
1.11403	2	5	3	1530	0.0977459
1.11403	2	5	3	1530	0.0977334
1.11403	2	5	3	1530	0.0977208
1.11403	2	5	3	1530	0.0977082
1.11403	2	5	3	1530	0.0976957
1.11403	2	5	3	1530	0.0976831
1.11403	2	5	3	1530	0.0976706
1.11403	2	5	3	1530	0.097658
1.11403	2	5	3	1530	0.0976454
1.11403	2	5	3	1530	0.0976329
1.11403	2	4	3	1530	0.0979331
1.11403	2	4	3	1530	0.0979205
1.11403	2	4	3	1530	0.097908
1.11403	2	4	3	1530	0.0978954
1.11403	2	4	3	1530	0.0978828
1.11403	2	4	3	1530	0.0978703
1.11403	2	4	3	1530	0.0978577
1.11403	2	4	3	1530	0.0978452
1.11403	2	4	3	1530	0.0978326
1.11403	2	4	3	1530	0.09782
1.11403	2	4	3	1530	0.0978075
1.11403	2	4	3	1530	0.0977949
1.11403	2	4	3	1530	0.0977824
1.11403	4	1	3	1530	0.0985887
1.11403	4	1	3	1530	0.0985761
1.11403	4	1	3	1530	0.0985636
1.11403	4	1	3	1530	0.098551
1.11403	4	1	3	1530	0.0985385
1.11403	4	1	3	1530	0.0985259
1.11403	4	1	3	1530	0.0985133
1.11403	4	1	3	1530	0.0985008
1.11403	4	1	3	1530	0.0984882
1.11403	4	1	3	1530	0.0984757
1.11403	4	1	3	1530	0.0984631
1.11503	2	2	3	1530	0.102297
1.11503	2	2	3	1530	0.102284
1.11503	2	2	3	1530	0.102272
1.11503	2	2	3	1530	0.102259
1.11503	2	2	3	1530	0.102246
1.11503	2	2	3	1530	0.102234
1.11503	2	2	3	1530	0.102221
1.11503	4	5	3	1530	0.101566
1.11503	4	5	3	1530	0.101553
1.11503	4	5	3	1530	0.101541
1.11503	4	5	3	1530	0.101528
1.11503	4	5	3	1530	0.101515
1.11503	4	5	3	1530	0.101503
1.11503	4	5	3	1530	0.10149
1.11503	4	5	3	1530	0.101478
1.11503	4	5	3	1530	0.101465
1.11503	4	5	3	1530	0.101453
1.11503	4	5	3	1530	0.10144
1.11503	4	5	3	1530	0.101427
1.11503	4	5	3	1530	0.101415
1.11603	4	5	3	1530	0.102402
1.11603	4	5	3	1530	0.10239
1.11603	4	5	3	1530	0.102377
1.11603	4	5	3	1530	0.102365
1.11603	4	5	3	1530	0.102352
1.11603	4	5	3	1530	0.10234
1.11603	4	5	3	1530	0.102327
1.11603	4	5	3	1530	0.102314
1.11603	4	5	3	1530	0.102302
1.11603	4	5	3	1530	0.102289
1.11603	4	5	3	1530	0.102277
1.11603	4	5	3	1530	0.102264
1.11603	4	5	3	1530	0.102252
1.11603	4	5	3	1530	0.102239
1.11603	4	5	3	1530	0.102227
1.11603	4	5	3	1530	0.102214
1.11603	4	5	3	1530	0.102201
1.11603	4	5	3	1530	0.102189
1.11603	4	5	3	1530	0.102176
1.11603	4	5	3	1530	0.102164
1.11603	4	5	3	1530	0.102151
1.11603	4	5	3	1530	0.102139
1.11603	4	5	3	1530	0.102126
1.11603	4	4	3	1530	0.102954
1.11603	4	4	3	1530	0.102941
1.11603	4	4	3	1530	0.102929
1.11603	4	4	3	1530	0.102916
1.11603	4	4	3	1530	0.102904
1.11603	4	4	3	1530	0.102891
1.11603	4	4	3	1530	0.102878
1.11703	4	4	3	1530	0.103866
1.11703	4	4	3	1530	0.103853
1.11703	4	4	3	1530	0.103841
1.11703	4	4	3	1530	0.103828
1.11703	4	4	3	1530	0.103816
1.11703	4	4	3	1530	0.103803
1.11703	4	4	3	1530	0.10379
1.11703	4	4	3	1530	0.103778
1.11703	4	4	3	1530	0.103765
1.11703	4	4	3	1530	0.103753
1.11703	4	4	3	1530	0.10374
1.11703	4	4	3	1530	0.103728
1.11703	4	4	3	1530	0.103715
1.11703	4	4	3	1530	0.103703
1.11703	4	4	3	1530	0.10369
1.11803	4	5	3	1530	0.104113
1.11803	4	5	3	1530	0.104101
1.11803	4	5	3	1530	0.104088
1.11803	4	5	3	1530	0.104076
1.11803	4	5	3	1530	0.104063
1.11803	4	5	3	1530	0.104051
1.11803	4	5	3	1530	0.104038
1.11803	4	5	3	1530	0.104026
1.11803	4	5	3	1530	0.104013
1.11803	4	5	3	1530	0.104
1.11803	4	5	3	1530	0.103988
1.11803	4	5	3	1530	0.103975
1.11803	4	4	3	1530	0.104677
1.11803	4	4	3	1530	0.104665
1.11803	4	4	3	1530	0.104652
1.11803	4	4	3	1530	0.10464
1.11803	4	4	3	1530	0.104627
1.11803	4	4	3	1530	0.104615
1.11803	4	4	3	1530	0.104602
1.11803	4	4	3	1530	0.10459
1.11803	4	4	3	1530	0.104577
1.11803	4	4	3	1530	0.104564
1.11803	4	4	3	1530	0.104552
1.11803	4	4	3	1530	0.104539
1.11803	4	4	3	1530	0.104527
1.11903	4	5	3	1530	0.104963
1.11903	4	5	3	1530	0.10495
1.11903	4	5	3	1530	0.104938
1.11903	4	5	3	1530	0.104925
1.11903	4	5	3	1530	0.104913
1.11903	4	5	3	1530	0.1049
1.11903	4	5	3	1530	0.104887
1.11903	4	5	3	1530	0.104875
1.11903	4	5	3	1530	0.104862
1.11903	4	5	3	1530	0.10485
1.11903	4	5	3	1530	0.104837
1.11903	4	5	3	1530	0.104825
1.11903	4	5	3	1530	0.104812
1.11903	4	4	3	1530	0.105514
1.11903	4	4	3	1530	0.105502
1.11903	4	4	3	1530	0.105489
1.11903	4	4	3	1530	0.105476
1.11903	4	4	3	1530	0.105464
1.11903	4	4	3	1530	0.105451
1.11903	4	4	3	1530	0.105439
1.11903	4	4	3	1530	0.105426
1.11903	4	4	3	1530	0.105414
1.11903	4	4	3	1530	0.105401
1.11903	4	4	3	1530	0.105389
1.11903	4	4	3	1530	0.105376
1.11903	4	4	3	1530	0.105363
1.12003	2	5	3	1530	0.10362
1.12003	2	5	3	1530	0.103608
1.12003	2	5	3	1530	0.103595
1.12003	2	5	3	1530	0.103583
1.12003	2	5	3	1530	0.10357
1.12003	2	5	3	1530	0.103558
1.12003	2	5	3	1530	0.103545
1.12003	2	5	3	1530	0.103532
1.12003	2	5	3	1530	0.10352
1.12003	2	5	3	1530	0.103507
1.12003	2	5	3	1530	0.103495
1.12003	2	5	3	1530	0.103482
1.12003	2	5	3	1530	0.10347
1.12003	2	5	3	1530	0.103457
1.12003	2	5	3	1530	0.103444
1.12003	2	5	3	1530	0.103432
1.12003	2	5	3	1530	0.103419
1.12003	2	5	3	1530	0.103407
1.12003	2	5	3	1530	0.103394
1.12003	2	5	3	1530	0.103382
1.12003	2	5	3	1530	0.103369
1.12003	2	5	3	1530	0.103357
1.12003	2	5	3	1530	0.103344
1.12003	2	5	3	1530	0.103331
1.12003	2	5	3	1530	0.103319
1.12003	2	5	3	1530	0.103306
1.12003	2	5	3	1530	0.103294
1.12003	2	4	3	1530	0.10377
1.12003	2	4	3	1530	0.103757
1.12003	2	4	3	1530	0.103745
1.12003	2	4	3	1530	0.103732
1.12003	2	4	3	1530	0.10372
1.12003	2	4	3	1530	0.103707
1.12003	2	4	3	1530	0.103694
1.12003	2	4	3	1530	0.103682
1.12003	2	4	3	1530	0.103669
1.12003	2	4	3	1530	0.103657
1.12003	2	4	3	1530	0.103644
1.12003	2	4	3	1530	0.103632
1.12003	2	4	3	1530	0.103619
1.12003	2	4	3	1530	0.103607
1.12003	2	4	3	1530	0.103594
1.12003	2	4	3	1530	0.103581
1.12003	2	4	3	1530	0.103569
1.12003	2	4	3	1530	0.103556
1.12003	2	4	3	1530	0.103544
1.12003	2	4	3	1530	0.103531
1.12003	2	4	3	1530	0.103519
1.12003	2	4	3	1530	0.103506
1.12003	2	4	3	1530	0.103493
1.12003	2	4	3	1530	0.103481
1.12003	2	4	3	1530	0.103468
1.12003	2	4	3	1530	0.103456
1.12003	2	4	3	1530	0.103443
1.12039	4	5	3	1530	0.106157
1.12039	4	5	3	1530	0.106144
1.12039	4	5	3	1530	0.106132
1.12039	4	5	3	1530	0.106119
1.12039	4	5	3	1530	0.106106
1.12039	4	5	3	1530	0.106094
1.12039	4	5	3	1530	0.106081
1.12039	4	5	3	1530	0.106069
1.1206	4	4	3	1530	0.106922
1.1206	4	4	3	1530	0.10691
1.1206	4	4	3	1530	0.106897
1.1206	4	4	3	1530	0.106885
1.12103	2	2	3	1530	0.108209
1.12103	2	2	3	1530	0.108196
1.12103	2	2	3	1530	0.108184
1.12103	2	2	3	1530	0.108171
1.12103	2	2	3	1530	0.108158
1.12103	2	2	3	1530	0.108146
1.12103	2	2	3	1530	0.108133
1.12103	2	2	3	1530	0.108121
1.12103	4	1	3	1530	0.105451
1.12103	4	1	3	1530	0.105438
1.12103	4	1	3	1530	0.105425
1.12103	4	1	3	1530	0.105413
1.12103	4	1	3	1530	0.1054
1.12103	4	1	3	1530	0.105388
1.12103	4	1	3	1530	0.105375
1.12103	4	1	3	1530	0.105363
1.12103	4	1	3	1530	0.10535
1.12103	4	1	3	1530	0.105338
1.12196	4	1	3	1530	0.106254
1.12196	4	1	3	1530	0.106241
1.12196	4	1	3	1530	0.106228
1.12196	4	1	3	1530	0.106216
1.12196	4	1	3	1530	0.106203
1.12196	4	1	3	1530	0.106191
1.12196	4	1	3	1530	0.106178
1.12196	4	1	3	1530	0.106166
1.12196	4	1	3	1530	0.106153
1.12196	4	1	3	1530	0.10614
1.12196	4	1	3	1530	0.106128
1.12203	2	5	3	1530	0.105281
1.12203	2	5	3	1530	0.105269
1.12203	2	5	3	1530	0.105256
1.12203	2	5	3	1530	0.105244
1.12203	2	5	3	1530	0.105231
1.12203	2	5	3	1530	0.105218
1.12203	2	5	3	1530	0.105206
1.12203	2	5	3	1530	0.105193
1.12203	2	5	3	1530	0.105181
1.12203	2	5	3	1530	0.105168
1.12203	2	5	3	1530	0.105156
1.12203	2	5	3	1530	0.105143
1.12203	2	5	3	1530	0.10513
1.12203	2	5	3	1530	0.105118
1.12203	2	5	3	1530	0.105105
1.12203	2	5	3	1530	0.105093
1.12203	2	4	3	1530	0.105431
1.12203	2	4	3	1530	0.105418
1.12203	2	4	3	1530	0.105406
1.12203	2	4	3	1530	0.105393
1.12203	2	4	3	1530	0.10538
1.12203	2	4	3	1530	0.105368
1.12203	2	4	3	1530	0.105355
1.12203	2	4	3	1530	0.105343
1.12203	2	4	3	1530	0.10533
1.12203	2	4	3	1530	0.105318
1.12203	2	4	3	1530	0.105305
1.12203	2	4	3	1530	0.105293
1.12203	2	4	3	1530	0.10528
1.12203	2	4	3	1530	0.105267
1.12203	2	4	3	1530	0.105255
1.12203	2	4	3	1530	0.105242
1.12403	4	1	3	1530	0.108187
1.12403	4	1	3	1530	0.108174
1.12403	4	1	3	1530	0.108162
1.12403	4	1	3	1530	0.108149
1.12403	4	1	3	1530	0.108137
1.12403	4	1	3	1530	0.108124
1.12403	4	1	3	1530	0.108111
1.12403	4	1	3	1530	0.108099
1.12403	4	1	3	1530	0.108086
1.12403	4	1	3	1530	0.108074
1.12439	2	5	3	1530	0.107437
1.12439	2	5	3	1530	0.107425
1.12439	2	5	3	1530	0.107412
1.12439	2	5	3	1530	0.1074
1.1246	2	4	3	1530	0.107801
1.1246	2	4	3	1530	0.107789
1.1246	2	4	3	1530	0.107776
1.1246	2	4	3	1530	0.107763
1.12603	4	1	3	1530	0.110061
1.12603	4	1	3	1530	0.110049
1.12603	4	1	3	1530	0.110036
1.12603	4	1	3	1530	0.110024
1.12603	4	1	3	1530	0.110011
1.12603	4	1	3	1530	0.109998
1.12603	4	1	3	1530	0.109986
1.12603	4	1	3	1530	0.109973
1.12603	4	1	3	1530	0.109961
1.12603	4	1	3	1530	0.109948
1.12603	4	1	3	1530	0.109936
1.12703	4	5	3	1530	0.112699
1.12703	4	5	3	1530	0.112686
1.12703	4	5	3	1530	0.112674
1.12703	4	5	3	1530	0.112661
1.12703	4	5	3	1530	0.112649
1.12703	4	5	3	1530	0.112636
1.12703	4	5	3	1530	0.112624
1.12703	4	5	3	1530	0.112611
1.12703	4	5	3	1530	0.112599
1.12703	4	5	3	1530	0.112586
1.12703	4	5	3	1530	0.112573
1.12703	4	5	3	1530	0.112561
1.12703	4	5	3	1530	0.112548
1.12703	4	5	3	1530	0.112536
1.12703	4	5	3	1530	0.112523
1.12703	4	5	3	1530	0.112511
1.12703	4	4	3	1530	0.113301
1.12703	4	4	3	1530	0.113288
1.12703	4	4	3	1530	0.113276
1.12703	4	4	3	1530	0.113263
1.12703	4	4	3	1530	0.11325
1.12703	4	4	3	1530	0.113238
1.12703	4	4	3	1530	0.113225
1.12903	4	1	3	1530	0.112923
1.12903	4	1	3	1530	0.11291
1.12903	4	1	3	1530	0.112898
1.12903	4	1	3	1530	0.112885
1.12903	4	1	3	1530	0.112873
1.12903	4	1	3	1530	0.11286
1.12903	4	1	3	1530	0.112848
1.12903	4	1	3	1530	0.112835
1.12903	4	1	3	1530	0.112823
1.12903	4	1	3	1530	0.11281
1.13003	4	1	3	1530	0.113797
1.13003	4	1	3	1530	0.113785
1.13003	4	1	3	1530	0.113772
1.13003	4	1	3	1530	0.11376
1.13003	4	1	3	1530	0.113747
1.13003	4	1	3	1530	0.113735
1.13003	4	1	3	1530	0.113722
1.13003	4	1	3	1530	0.11371
1.13003	4	1	3	1530	0.113697
1.13003	4	1	3	1530	0.113684
1.13003	4	1	3	1530	0.113672
1.13103	2	5	3	1530	0.11403
1.13103	2	5	3	1530	0.114017
1.13103	2	5	3	1530	0.114005
1.13103	2	5	3	1530	0.113992
1.13103	2	5	3	1530	0.11398
1.13103	2	5	3	1530	0.113967
1.13103	2	5	3	1530	0.113955
1.13103	2	5	3	1530	0.113942
1.13103	2	5	3	1530	0.11393
1.13103	2	4	3	1530	0.114179
1.13103	2	4	3	1530	0.114167
1.13103	2	4	3	1530	0.114154
1.13103	2	4	3	1530	0.114142
1.13103	2	4	3	1530	0.114129
1.13103	2	4	3	1530	0.114117
1.13103	2	4	3	1530	0.114104
1.13103	2	4	3	1530	0.114092
1.13103	4	5	3	1530	0.116498
1.13103	4	5	3	1530	0.116485
1.13103	4	5	3	1530	0.116473
1.13103	4	5	3	1530	0.11646
1.13103	4	5	3	1530	0.116448
1.13103	4	5	3	1530	0.116435
1.13103	4	5	3	1530	0.116423
1.13103	4	5	3	1530	0.11641
1.13103	4	5	3	1530	0.116398
1.13103	4	5	3	1530	0.116385
1.13103	4	5	3	1530	0.116372
1.13103	4	5	3	1530	0.11636
1.13103	4	5	3	1530	0.116347
1.13103	4	5	3	1530	0.116335
1.13103	4	5	3	1530	0.116322
1.13103	4	5	3	1530	0.11631
1.13103	4	5	3	1530	0.116297
1.13103	4	5	3	1530	0.116285
1.13103	4	5	3	1530	0.116272
1.13103	4	5	3	1530	0.116259
1.13203	2	5	3	1530	0.114917
1.13203	2	5	3	1530	0.114904
1.13203	2	5	3	1530	0.114892
1.13203	2	5	3	1530	0.114879
1.13203	2	5	3	1530	0.114867
1.13203	2	5	3	1530	0.114854
1.13203	2	5	3	1530	0.114842
1.13203	2	5	3	1530	0.114829
1.13203	2	5	3	1530	0.114816
1.13203	2	5	3	1530	0.114804
1.13203	2	4	3	1530	0.115079
1.13203	2	4	3	1530	0.115066
1.13203	2	4	3	1530	0.115054
1.13203	2	4	3	1530	0.115041
1.13203	2	4	3	1530	0.115029
1.13203	2	4	3	1530	0.115016
1.13203	2	4	3	1530	0.115004
1.13203	2	4	3	1530	0.114991
1.13203	4	1	3	1530	0.115659
1.13203	4	1	3	1530	0.115647
1.13203	4	1	3	1530	0.115634
1.13203	4	1	3	1530	0.115622
1.13203	4	1	3	1530	0.115609
1.13203	4	1	3	1530	0.115596
1.13203	4	1	3	1530	0.115584
1.13203	4	1	3	1530	0.115571
1.13203	4	1	3	1530	0.115559
1.13203	4	1	3	1530	0.115546
1.13203	4	1	3	1530	0.115534
1.13303	4	1	3	1530	0.116521
1.13303	4	1	3	1530	0.116509
1.13303	4	1	3	1530	0.116496
1.13303	4	1	3	1530	0.116483
1.13303	4	1	3	1530	0.116471
1.13303	4	1	3	1530	0.116458
1.13303	4	1	3	1530	0.116446
1.13303	4	1	3	1530	0.116433
1.13303	4	1	3	1530	0.116421
1.13303	4	1	3	1530	0.116408
1.13403	2	4	3	1530	0.116979
1.13403	2	4	3	1530	0.116966
1.13403	2	4	3	1530	0.116953
1.13403	2	4	3	1530	0.116941
1.13403	2	4	3	1530	0.116928
1.13403	2	4	3	1530	0.116916
1.13403	2	4	3	1530	0.116903
1.13403	2	4	3	1530	0.116891
1.13403	2	4	3	1530	0.116878
1.13403	2	4	3	1530	0.116865
1.13403	2	4	3	1530	0.116853
1.13403	2	4	3	1530	0.11684
1.13403	2	4	3	1530	0.116828
1.13403	2	4	3	1530	0.116815
1.13403	2	4	3	1530	0.116803
1.13403	2	4	3	1530	0.11679
1.13503	4	5	3	1530	0.120247
1.13503	4	5	3	1530	0.120234
1.13503	4	5	3	1530	0.120222
1.13503	4	5	3	1530	0.120209
1.13503	4	5	3	1530	0.120197
1.13503	4	5	3	1530	0.120184
1.13503	4	5	3	1530	0.120171
1.13503	4	5	3	1530	0.120159
