Time(sec)	CellId	BwpId	IMSI	pathLoss(dB)
1.21593	1	0	2	-85.1706
1.21593	3	0	8	-97.7348
1.21593	1	0	5	-83.9895
1.21693	1	0	1	-90.5604
1.21693	1	0	2	-85.1524
1.21693	1	0	5	-84.0233
1.21693	3	0	8	-97.608
1.21693	1	0	3	-93.9377
1.21786	1	0	3	-93.9194
1.21793	1	0	1	-90.5957
1.21793	1	0	2	-85.1841
1.21793	3	0	8	-97.5858
1.21793	1	0	4	-93.7594
1.21793	3	0	9	-91.6455
1.21793	1	0	5	-83.9709
1.21793	1	0	3	-93.9332
1.21893	3	0	7	-85.7344
1.21893	1	0	4	-93.7178
1.21893	3	0	9	-91.6979
1.21893	1	0	3	-93.8385
1.21893	3	0	8	-97.5616
1.21893	1	0	5	-83.9357
1.21986	1	0	1	-90.6051
1.21993	3	0	6	-88.8503
1.21993	3	0	7	-85.7785
1.21993	3	0	9	-91.6705
1.21993	3	0	10	-83.1889
1.21993	1	0	2	-85.0952
1.21993	1	0	3	-93.8407
1.21993	1	0	4	-93.6886
1.21993	1	0	5	-83.9092
1.21993	3	0	8	-97.5914
1.22093	1	0	2	-85.1535
1.22093	1	0	4	-93.7095
1.22093	1	0	5	-83.9467
1.22093	1	0	1	-90.6445
1.22093	3	0	6	-88.7522
1.22093	3	0	7	-85.8075
1.22093	3	0	8	-97.6026
1.22093	3	0	9	-91.6926
1.22093	1	0	3	-93.836
1.22093	3	0	10	-83.2445
1.22193	1	0	2	-85.1869
1.22193	1	0	5	-84.0059
1.22193	1	0	1	-90.6122
1.22193	3	0	8	-97.6197
1.22193	1	0	4	-93.7024
1.22193	1	0	3	-93.7414
1.22293	1	0	1	-90.604
1.22293	3	0	6	-88.8371
1.22293	1	0	2	-85.1985
1.22293	3	0	7	-85.8722
1.22293	3	0	8	-97.5783
1.22293	1	0	3	-93.6674
1.22293	3	0	9	-91.7691
1.22293	1	0	4	-93.7423
1.22293	1	0	5	-84.0099
1.22293	3	0	10	-83.1504
1.22393	3	0	6	-88.796
1.22393	3	0	7	-85.7703
1.22393	1	0	3	-93.6525
1.22393	3	0	9	-91.6524
1.22393	1	0	4	-93.8223
1.22393	3	0	10	-83.1382
1.22393	3	0	8	-97.6169
1.22493	1	0	1	-90.6308
1.22493	3	0	6	-88.7865
1.22493	1	0	2	-85.1866
1.22493	3	0	7	-85.7685
1.22493	1	0	3	-93.6138
1.22493	3	0	8	-97.5804
1.22493	3	0	9	-91.6707
1.22493	1	0	4	-93.8227
1.22493	3	0	10	-83.2021
1.22493	1	0	5	-84.0976
1.22593	1	0	1	-90.6933
1.22593	3	0	6	-88.7828
1.22593	1	0	2	-85.2692
1.22593	3	0	7	-85.8016
1.22593	1	0	3	-93.6161
1.22593	3	0	8	-97.5875
1.22593	3	0	9	-91.8136
1.22593	1	0	4	-93.8606
1.22593	3	0	10	-83.1798
1.22593	1	0	5	-84.1431
1.22693	1	0	1	-90.7663
1.22693	3	0	6	-88.8336
1.22693	1	0	2	-85.1996
1.22693	3	0	7	-85.7818
1.22693	1	0	3	-93.6542
1.22693	3	0	8	-97.5742
1.22693	3	0	9	-91.8913
1.22693	1	0	4	-93.9
1.22693	3	0	10	-83.2452
1.22693	1	0	5	-84.2346
1.22793	3	0	6	-88.8779
1.22793	3	0	7	-85.7903
1.22793	1	0	3	-93.5438
1.22793	1	0	4	-93.8785
1.22793	3	0	10	-83.2845
1.22793	1	0	1	-90.8513
1.22793	1	0	2	-85.1567
1.22793	3	0	8	-97.5576
1.22793	3	0	9	-91.9321
1.22793	1	0	5	-84.3341
1.22893	3	0	6	-88.935
1.22893	1	0	1	-90.8919
1.22893	3	0	7	-85.7433
1.22893	1	0	2	-85.1041
1.22893	1	0	3	-93.5939
1.22893	3	0	8	-97.5142
1.22893	1	0	4	-93.8769
1.22893	3	0	9	-91.9483
1.22893	3	0	10	-83.2703
1.22893	1	0	5	-84.3528
1.22993	3	0	6	-88.9277
1.22993	1	0	1	-90.9067
1.22993	3	0	10	-83.226
1.22993	1	0	5	-84.3471
1.22993	3	0	7	-85.7024
1.22993	1	0	2	-84.9993
1.22993	1	0	3	-93.6354
1.22993	3	0	8	-97.5463
1.22993	1	0	4	-93.8941
1.22993	3	0	9	-91.9902
1.23093	3	0	6	-88.9192
1.23093	3	0	10	-83.2792
1.23093	1	0	5	-84.3602
1.23093	1	0	1	-90.8582
1.23093	3	0	7	-85.7809
1.23093	1	0	2	-84.8994
1.23093	1	0	3	-93.5988
1.23093	3	0	8	-97.603
1.23093	1	0	4	-93.8832
1.23093	3	0	9	-91.9597
1.23193	3	0	10	-83.2903
1.23193	1	0	4	-93.9014
1.23193	3	0	6	-88.8614
1.23193	1	0	5	-84.416
1.23193	1	0	1	-90.9148
1.23193	3	0	7	-85.7627
1.23193	1	0	2	-84.9133
1.23193	1	0	3	-93.7016
1.23193	3	0	8	-97.6247
1.23193	3	0	9	-91.9123
1.23293	1	0	1	-90.8944
1.23293	3	0	7	-85.824
1.23293	1	0	2	-84.9594
1.23293	1	0	3	-93.693
1.23293	3	0	9	-91.906
1.23293	1	0	4	-93.9386
1.23293	3	0	8	-97.5448
1.23393	3	0	6	-88.8232
1.23393	3	0	7	-85.8287
1.23393	1	0	2	-85.012
1.23393	1	0	3	-93.7366
1.23393	3	0	9	-91.9112
1.23393	1	0	4	-93.9622
1.23393	1	0	5	-84.4191
1.23393	1	0	1	-90.9031
1.23393	3	0	8	-97.5338
1.23486	1	0	4	-93.9309
1.23493	3	0	6	-88.8416
1.23493	1	0	2	-84.9675
1.23493	1	0	5	-84.3991
1.23493	1	0	1	-90.9425
1.23493	1	0	3	-93.7376
1.23493	3	0	7	-85.8477
1.23493	3	0	9	-91.9045
1.23493	3	0	8	-97.5308
1.23493	1	0	4	-93.9437
1.23593	1	0	5	-84.4291
1.23593	1	0	1	-90.9472
1.23593	1	0	4	-93.9051
1.23593	3	0	8	-97.5235
1.23693	1	0	1	-91.0241
1.23693	1	0	4	-93.9089
1.23693	3	0	7	-85.8946
1.23693	1	0	3	-93.8514
1.23693	3	0	9	-91.8405
1.23693	3	0	8	-97.5168
1.23793	1	0	2	-84.8869
1.23793	1	0	3	-93.8611
1.23793	3	0	7	-85.9727
1.23793	3	0	8	-97.5524
1.23793	3	0	9	-91.8783
1.23793	1	0	4	-93.9296
1.23893	3	0	7	-85.9767
1.23893	3	0	9	-91.762
1.23893	1	0	2	-84.927
1.23893	1	0	3	-93.8957
1.23893	3	0	8	-97.5522
1.23893	1	0	5	-84.3718
1.23993	1	0	5	-84.3988
1.23993	3	0	6	-88.9764
1.23993	3	0	7	-86.0339
1.23993	3	0	8	-97.5069
1.23993	3	0	9	-91.8544
1.23993	1	0	3	-93.8432
1.23993	1	0	4	-93.9699
1.23993	3	0	10	-83.484
1.24093	3	0	6	-88.9086
1.24093	3	0	7	-86.0235
1.24093	3	0	10	-83.5091
1.24093	1	0	2	-85.0274
1.24093	1	0	3	-93.7498
1.24093	1	0	4	-94.072
1.24093	3	0	8	-97.5463
1.24093	3	0	9	-91.8547
1.24093	1	0	5	-84.485
1.24193	3	0	6	-88.8784
1.24193	3	0	10	-83.443
1.24193	1	0	2	-84.9987
1.24193	1	0	4	-93.9944
1.24193	3	0	8	-97.5305
1.24193	3	0	7	-85.9679
1.24193	1	0	3	-93.7002
1.24193	3	0	9	-91.9059
1.24193	1	0	5	-84.4796
1.24293	3	0	10	-83.4168
1.24293	3	0	6	-88.8141
1.24293	1	0	2	-85.0585
1.24293	3	0	7	-85.9916
1.24293	1	0	3	-93.706
1.24293	1	0	4	-93.912
1.24293	3	0	8	-97.5093
1.24293	3	0	9	-91.8973
1.24293	1	0	5	-84.4621
1.24393	1	0	2	-85.0236
1.24393	3	0	7	-86.0448
1.24393	1	0	3	-93.7512
1.24393	1	0	4	-93.9065
1.24393	3	0	8	-97.5642
1.24393	3	0	9	-91.9151
1.24393	1	0	5	-84.3578
1.24493	3	0	6	-88.611
1.24493	1	0	2	-85.1067
1.24493	3	0	7	-86.0237
1.24493	1	0	3	-93.73
1.24493	1	0	4	-93.9746
1.24493	3	0	8	-97.6309
1.24493	3	0	9	-91.9027
1.24493	1	0	5	-84.405
1.24593	3	0	6	-88.5401
1.24593	1	0	2	-85.1478
1.24593	3	0	7	-85.9722
1.24593	1	0	3	-93.7205
1.24593	1	0	4	-93.9765
1.24593	3	0	8	-97.6346
1.24593	3	0	9	-91.7904
1.24593	1	0	5	-84.3333
1.24693	3	0	6	-88.586
1.24693	1	0	2	-85.2498
1.24693	3	0	7	-85.9119
1.24693	1	0	3	-93.7102
1.24693	1	0	4	-93.8445
1.24693	3	0	8	-97.5188
1.24693	3	0	9	-91.7258
1.24693	1	0	5	-84.3885
1.24793	3	0	6	-88.605
1.24793	1	0	5	-84.3789
1.24793	1	0	2	-85.2382
1.24793	3	0	7	-85.8265
1.24793	1	0	3	-93.6993
1.24793	1	0	4	-93.8208
1.24793	3	0	8	-97.5323
1.24793	3	0	9	-91.6919
1.24893	1	0	4	-93.8687
1.24893	3	0	9	-91.6663
1.24893	3	0	6	-88.7078
1.24893	1	0	5	-84.3445
1.24893	1	0	2	-85.3131
1.24893	3	0	7	-85.8586
1.24893	1	0	3	-93.7019
1.24893	3	0	8	-97.5378
1.24993	1	0	3	-93.6357
1.24993	3	0	8	-97.5905
1.24993	1	0	4	-93.9445
1.24993	3	0	9	-91.7278
1.24993	3	0	6	-88.7219
1.24993	1	0	5	-84.3636
1.24993	1	0	2	-85.25
1.24993	3	0	7	-85.8974
1.25086	3	0	6	-88.8074
1.25093	1	0	2	-85.3647
1.25093	3	0	7	-85.9199
1.25093	3	0	8	-97.6025
1.25093	3	0	9	-91.7394
1.25093	1	0	3	-93.5973
1.25093	1	0	4	-94.0093
1.25093	1	0	5	-84.3625
1.25093	3	0	6	-88.8039
1.25193	1	0	4	-93.9999
1.25193	3	0	6	-88.8702
1.25193	1	0	2	-85.3617
1.25193	3	0	7	-85.9471
1.25193	3	0	8	-97.6944
1.25193	3	0	9	-91.6932
1.25193	1	0	3	-93.4759
1.25193	1	0	5	-84.2833
1.25293	3	0	7	-85.9008
1.25293	1	0	3	-93.4659
1.25293	1	0	4	-94.0844
1.25293	3	0	6	-88.7913
1.25293	1	0	2	-85.316
1.25293	3	0	8	-97.718
1.25293	3	0	9	-91.6938
1.25293	1	0	5	-84.2384
1.25386	1	0	2	-85.3422
1.25386	3	0	8	-97.7553
1.25393	3	0	6	-88.6566
1.25393	3	0	9	-91.654
1.25393	1	0	5	-84.2194
1.25393	3	0	7	-85.9579
1.25393	1	0	3	-93.4291
1.25393	1	0	4	-94.0732
1.25393	1	0	2	-85.3321
1.25393	3	0	8	-97.756
1.25493	3	0	6	-88.565
1.25493	1	0	5	-84.2095
1.25493	1	0	3	-93.4049
1.25493	1	0	2	-85.3373
1.25493	3	0	9	-91.6675
1.25493	3	0	7	-86.0392
1.25493	1	0	4	-93.9501
1.25493	3	0	8	-97.7387
1.25593	3	0	6	-88.5564
1.25593	1	0	2	-85.3868
1.25593	1	0	3	-93.3769
1.25593	1	0	4	-93.9655
1.25593	3	0	9	-91.6889
1.25593	3	0	7	-85.9566
1.25593	3	0	8	-97.7127
1.25593	1	0	5	-84.2238
1.25693	1	0	4	-93.9717
1.25693	1	0	3	-93.3617
1.25693	3	0	9	-91.684
1.25693	3	0	7	-85.8409
1.25693	3	0	8	-97.7152
1.25793	1	0	2	-85.2168
1.25793	1	0	3	-93.306
1.25793	3	0	7	-85.8291
1.25793	1	0	4	-93.9933
1.25793	3	0	9	-91.8268
1.25793	3	0	8	-97.8129
1.25793	1	0	5	-84.0903
1.25893	1	0	2	-85.2036
1.25893	3	0	9	-91.7915
1.25893	1	0	5	-84.1744
1.25893	1	0	3	-93.3407
1.25893	3	0	7	-85.8858
1.25893	1	0	4	-93.9867
1.25893	3	0	8	-97.8072
1.25993	3	0	9	-91.7879
1.25993	1	0	5	-84.2779
1.25993	1	0	3	-93.3187
1.25993	3	0	8	-97.8256
1.25993	3	0	7	-85.9029
1.25993	1	0	4	-93.9691
1.26093	3	0	7	-85.9112
1.26093	1	0	3	-93.4218
1.26093	1	0	4	-93.8958
1.26093	3	0	9	-91.8404
1.26093	3	0	8	-97.8867
1.26093	1	0	5	-84.2333
1.26186	1	0	5	-84.2711
1.26193	1	0	4	-93.9354
1.26193	3	0	8	-97.8878
1.26193	1	0	3	-93.4149
1.26193	3	0	7	-85.9956
1.26293	3	0	8	-97.8442
1.26293	1	0	3	-93.384
1.26293	3	0	7	-85.9474
1.26293	1	0	4	-94.0108
1.26293	3	0	9	-91.7262
1.26293	1	0	5	-84.2117
1.26386	3	0	10	-83.6001
1.26393	1	0	5	-84.261
1.26393	3	0	7	-86.0717
1.26393	3	0	8	-97.8762
1.26393	3	0	9	-91.7666
1.26393	1	0	3	-93.3644
1.26393	1	0	4	-93.923
1.26493	1	0	3	-93.421
1.26493	3	0	7	-86.0264
1.26493	1	0	4	-93.9049
1.26493	1	0	5	-84.2746
1.26493	3	0	9	-91.8027
1.26593	3	0	6	-88.5882
1.26593	1	0	3	-93.4797
1.26593	3	0	7	-85.9954
1.26593	1	0	4	-93.8798
1.26593	3	0	8	-97.728
1.26593	1	0	5	-84.2094
1.26593	3	0	9	-91.8219
1.26693	3	0	6	-88.5712
1.26693	1	0	3	-93.5435
1.26693	3	0	7	-86.0501
1.26693	1	0	4	-93.7997
1.26693	3	0	8	-97.7559
1.26693	1	0	5	-84.2158
1.26693	3	0	9	-91.8179
1.26793	3	0	6	-88.5807
1.26793	1	0	3	-93.5693
1.26793	3	0	7	-86.0004
1.26793	1	0	4	-93.7846
1.26793	3	0	8	-97.8054
1.26793	1	0	5	-84.1999
1.26793	3	0	9	-91.8969
1.26893	3	0	6	-88.4351
1.26893	1	0	3	-93.5769
1.26893	3	0	7	-85.9816
1.26893	1	0	4	-93.8548
1.26893	3	0	8	-97.8607
1.26893	1	0	5	-84.1563
1.26893	3	0	9	-92.016
1.26993	3	0	7	-85.9369
1.26993	3	0	8	-97.9091
1.26993	3	0	9	-92.0766
1.26993	1	0	3	-93.6125
1.26993	1	0	4	-93.8344
1.26993	3	0	6	-88.4021
1.26993	1	0	5	-84.1972
1.27086	3	0	9	-92.1339
1.27093	3	0	6	-88.3957
1.27093	1	0	3	-93.6848
1.27093	3	0	7	-85.8852
1.27093	1	0	4	-93.852
1.27093	3	0	8	-97.8715
1.27093	1	0	5	-84.324
1.27093	3	0	9	-92.1375
1.27193	3	0	6	-88.4745
1.27193	3	0	7	-85.8265
1.27193	3	0	8	-97.8509
1.27193	1	0	3	-93.7248
1.27193	1	0	4	-93.8712
1.27193	3	0	9	-92.1736
1.27193	1	0	5	-84.336
1.27293	3	0	6	-88.4486
1.27293	3	0	8	-97.8618
1.27293	1	0	3	-93.6783
1.27293	1	0	4	-93.8821
1.27293	3	0	7	-85.8454
1.27293	3	0	9	-92.1046
1.27293	1	0	5	-84.3541
1.27393	3	0	6	-88.4075
1.27393	3	0	8	-97.7918
1.27393	1	0	3	-93.6164
1.27393	1	0	4	-93.8471
1.27393	3	0	7	-85.6768
1.27393	3	0	9	-92.1203
1.27393	1	0	5	-84.2889
1.27493	1	0	5	-84.3091
1.27493	3	0	7	-85.6345
1.27493	1	0	3	-93.5681
1.27493	1	0	4	-93.7899
1.27493	3	0	9	-91.9892
1.27593	1	0	5	-84.3135
1.27593	3	0	7	-85.6197
1.27593	1	0	4	-93.6804
1.27593	1	0	3	-93.6407
1.27593	3	0	9	-92.006
1.27693	1	0	4	-93.6339
1.27693	1	0	3	-93.6512
1.27693	3	0	6	-88.5102
1.27693	3	0	7	-85.6012
1.27693	3	0	8	-97.8027
1.27693	1	0	5	-84.2656
1.27693	3	0	9	-91.9207
1.27793	1	0	4	-93.665
1.27793	3	0	6	-88.5882
1.27793	3	0	7	-85.6488
1.27793	3	0	8	-97.8847
1.27793	1	0	3	-93.7089
1.27793	3	0	9	-91.8919
1.27893	1	0	3	-93.6297
1.27893	3	0	6	-88.6719
1.27893	3	0	7	-85.7796
1.27893	3	0	8	-97.819
1.27893	1	0	5	-84.2185
1.27893	3	0	9	-91.9286
1.27993	3	0	6	-88.6682
1.27993	1	0	5	-84.2121
1.27993	3	0	9	-91.9059
1.27993	1	0	3	-93.6703
1.27993	3	0	7	-85.8314
1.27993	3	0	8	-97.797
1.28093	3	0	6	-88.5985
1.28093	1	0	3	-93.6817
1.28093	3	0	7	-85.8849
1.28093	1	0	4	-93.6114
1.28093	3	0	8	-97.7199
1.28093	1	0	5	-84.1958
1.28093	3	0	9	-91.8886
1.28186	3	0	7	-85.7597
1.28193	3	0	6	-88.6287
1.28193	3	0	8	-97.7343
1.28193	3	0	9	-91.8017
1.28193	1	0	3	-93.7106
1.28193	1	0	4	-93.6287
1.28193	1	0	5	-84.1897
1.28193	3	0	7	-85.7447
1.28293	3	0	6	-88.6657
1.28293	3	0	8	-97.64
1.28293	3	0	7	-85.8007
1.28293	1	0	3	-93.715
1.28293	1	0	4	-93.5697
1.28293	3	0	9	-91.7665
1.28293	1	0	5	-84.2906
1.28393	3	0	6	-88.6338
1.28393	1	0	3	-93.8028
1.28393	1	0	4	-93.5259
1.28393	3	0	8	-97.607
1.28393	3	0	7	-85.7695
1.28393	3	0	9	-91.7354
1.28393	1	0	5	-84.3225
1.28493	1	0	3	-93.794
1.28493	3	0	7	-85.6912
1.28493	3	0	9	-91.7614
1.28493	1	0	5	-84.3148
1.28493	1	0	4	-93.6228
1.28593	3	0	7	-85.7231
1.28593	1	0	5	-84.2911
1.28593	3	0	8	-97.6144
1.28593	1	0	3	-93.6988
1.28593	3	0	9	-91.821
1.28593	1	0	4	-93.5827
1.28693	1	0	3	-93.786
1.28693	3	0	7	-85.8019
1.28693	1	0	4	-93.5729
1.28693	3	0	8	-97.5827
1.28693	1	0	5	-84.3942
1.28693	3	0	9	-91.9299
1.28793	1	0	3	-93.7289
1.28793	1	0	4	-93.4946
1.28793	3	0	6	-88.7321
1.28793	3	0	8	-97.5319
1.28793	3	0	9	-91.8518
1.28893	1	0	4	-93.4511
1.28893	3	0	6	-88.7399
1.28893	3	0	7	-85.7948
1.28893	3	0	8	-97.55
1.28893	1	0	3	-93.7069
1.28893	1	0	5	-84.2883
1.28893	3	0	9	-91.9089
1.28993	3	0	6	-88.6814
1.28993	3	0	7	-85.677
1.28993	1	0	3	-93.6678
1.28993	1	0	5	-84.2876
1.28993	3	0	9	-91.8916
1.28993	1	0	4	-93.4272
1.28993	3	0	8	-97.5242
1.29093	1	0	5	-84.2357
1.29093	3	0	6	-88.7038
1.29093	3	0	7	-85.6309
1.29093	3	0	8	-97.5123
1.29093	1	0	3	-93.5713
1.29093	3	0	9	-91.8222
1.29193	3	0	6	-88.6794
1.29193	1	0	3	-93.3993
1.29193	3	0	7	-85.5656
1.29193	1	0	4	-93.3218
1.29193	3	0	8	-97.5964
1.29193	1	0	5	-84.2483
1.29193	3	0	9	-91.7927
1.29293	3	0	6	-88.6551
1.29293	3	0	8	-97.6019
1.29293	3	0	9	-91.8584
1.29293	1	0	3	-93.4772
1.29293	1	0	4	-93.3886
1.29293	3	0	7	-85.5812
1.29393	3	0	6	-88.6706
1.29393	1	0	3	-93.4349
1.29393	1	0	4	-93.3622
1.29393	3	0	8	-97.6224
1.29393	3	0	9	-91.9971
1.29393	3	0	7	-85.6193
1.29393	1	0	5	-84.2041
1.29493	1	0	3	-93.4651
1.29493	1	0	5	-84.2336
1.29493	3	0	6	-88.7426
1.29493	3	0	7	-85.6634
1.29493	3	0	8	-97.6462
1.29493	1	0	4	-93.3367
1.29493	3	0	9	-92.0083
1.29593	3	0	8	-97.7352
1.29593	3	0	9	-92.0486
1.29593	1	0	3	-93.47
1.29593	1	0	4	-93.2755
1.29593	3	0	7	-85.6618
1.29593	1	0	5	-84.2623
1.29693	3	0	6	-88.7696
1.29693	1	0	3	-93.4792
1.29693	3	0	7	-85.6429
1.29693	1	0	4	-93.2453
1.29693	3	0	8	-97.6363
1.29693	1	0	5	-84.3043
1.29693	3	0	9	-92.0893
1.29786	1	0	3	-93.4787
1.29793	1	0	4	-93.2751
1.29793	3	0	6	-88.8078
1.29793	3	0	7	-85.5931
1.29793	3	0	8	-97.6644
1.29793	1	0	5	-84.2713
1.29793	3	0	9	-92.098
1.29793	1	0	3	-93.4841
1.29893	1	0	5	-84.3197
1.29893	3	0	6	-88.9168
1.29893	3	0	7	-85.5988
1.29893	3	0	8	-97.6824
1.29893	1	0	4	-93.3335
1.29893	1	0	3	-93.4719
1.29893	3	0	9	-92.1896
1.29986	1	0	1	-91.1413
1.29993	1	0	4	-93.4198
1.29993	1	0	3	-93.4431
1.29993	3	0	6	-88.8694
1.29993	3	0	7	-85.6179
1.29993	3	0	8	-97.6926
1.29993	1	0	5	-84.3671
1.29993	3	0	9	-92.1383
1.30093	1	0	4	-93.4358
1.30093	1	0	3	-93.4827
1.30093	3	0	6	-88.8654
1.30093	3	0	7	-85.5767
1.30093	3	0	8	-97.6971
1.30093	1	0	5	-84.3555
1.30093	3	0	9	-92.1085
1.30193	1	0	4	-93.5332
1.30193	3	0	7	-85.5095
1.30193	1	0	5	-84.3385
1.30193	1	0	3	-93.451
1.30193	3	0	6	-88.8918
1.30193	3	0	8	-97.7214
1.30193	3	0	9	-92.1227
1.30293	3	0	6	-88.9943
1.30293	3	0	8	-97.7117
1.30293	3	0	9	-92.1218
1.30293	3	0	7	-85.5018
1.30293	1	0	5	-84.2573
1.30393	3	0	6	-88.9745
1.30393	3	0	9	-92.0886
1.30393	1	0	3	-93.5468
1.30393	3	0	8	-97.7466
1.30393	3	0	7	-85.393
1.30393	1	0	5	-84.2823
1.30493	3	0	6	-88.9724
1.30493	3	0	9	-92.1003
1.30493	3	0	8	-97.7776
1.30493	1	0	3	-93.5657
1.30493	1	0	4	-93.407
1.30493	3	0	7	-85.3954
1.30493	1	0	5	-84.2961
1.30593	1	0	3	-93.6394
1.30593	3	0	7	-85.2473
1.30593	3	0	8	-97.665
1.30593	1	0	4	-93.3996
1.30593	1	0	5	-84.3347
1.30693	1	0	3	-93.5641
1.30693	3	0	7	-85.1542
1.30693	3	0	8	-97.7109
1.30693	1	0	4	-93.3424
1.30693	1	0	5	-84.3255
1.30793	1	0	3	-93.5622
1.30793	1	0	4	-93.3936
1.30793	3	0	7	-85.1449
1.30793	3	0	8	-97.6818
1.30793	1	0	5	-84.3063
1.30793	3	0	9	-92.1044
1.30893	3	0	7	-85.1481
1.30893	1	0	5	-84.2144
1.30893	3	0	8	-97.5951
1.30893	1	0	3	-93.5006
1.30893	1	0	4	-93.2818
1.30893	3	0	9	-92.1395
1.30993	3	0	7	-85.0862
1.30993	1	0	3	-93.6079
1.30993	1	0	4	-93.3017
1.30993	3	0	8	-97.6044
1.30993	1	0	5	-84.2956
1.30993	3	0	9	-92.0608
1.31093	1	0	4	-93.286
1.31093	3	0	9	-92.0676
1.31093	3	0	7	-85.0732
1.31093	1	0	3	-93.6127
1.31093	3	0	8	-97.6366
1.31093	1	0	5	-84.3655
1.31193	1	0	3	-93.6534
1.31193	3	0	8	-97.6845
1.31193	1	0	4	-93.3357
1.31193	3	0	9	-92.123
1.31193	1	0	5	-84.2733
1.31293	3	0	7	-85.156
1.31293	1	0	3	-93.6425
1.31293	3	0	8	-97.7793
1.31293	3	0	9	-92.1053
1.31293	1	0	5	-84.2994
1.31393	3	0	7	-85.1658
1.31393	1	0	3	-93.615
1.31393	1	0	5	-84.3415
1.31393	1	0	4	-93.2378
1.31393	3	0	8	-97.7764
1.31393	3	0	9	-92.0646
1.31486	1	0	4	-93.1966
1.31493	3	0	7	-85.2376
1.31493	1	0	3	-93.5862
1.31493	3	0	8	-97.8472
1.31493	1	0	5	-84.3553
1.31493	3	0	9	-92.0192
1.31493	1	0	4	-93.218
1.31593	3	0	9	-92.0419
1.31593	1	0	4	-93.2833
1.31593	1	0	3	-93.5752
1.31593	3	0	8	-97.8252
1.31593	1	0	5	-84.3504
1.31693	1	0	3	-93.6233
1.31693	3	0	8	-97.7857
1.31693	3	0	9	-92.1252
1.31693	1	0	4	-93.3071
1.31693	1	0	5	-84.3987
1.31793	1	0	4	-93.2611
1.31793	3	0	7	-85.315
1.31793	1	0	3	-93.6352
1.31793	3	0	8	-97.7672
1.31793	3	0	9	-92.0593
1.31793	1	0	5	-84.3207
1.31893	3	0	7	-85.2977
1.31893	1	0	3	-93.6149
1.31893	1	0	5	-84.2489
1.31893	3	0	8	-97.7569
1.31893	1	0	4	-93.3298
1.31893	3	0	9	-92.0932
1.31993	3	0	7	-85.3362
1.31993	1	0	4	-93.3296
1.31993	3	0	8	-97.8701
1.31993	1	0	3	-93.5328
1.31993	1	0	5	-84.2335
1.31993	3	0	9	-92.0839
1.32093	1	0	4	-93.4125
1.32093	1	0	5	-84.2255
1.32093	3	0	9	-92.0547
1.32093	3	0	8	-97.8769
1.32093	1	0	3	-93.5562
1.32193	3	0	8	-97.9185
1.32193	1	0	3	-93.5915
1.32193	1	0	4	-93.3453
1.32193	1	0	5	-84.2655
1.32193	3	0	9	-91.967
1.32293	3	0	8	-97.8819
1.32293	1	0	3	-93.5672
1.32293	1	0	5	-84.2484
1.32293	3	0	9	-91.9407
1.32393	1	0	3	-93.6437
1.32393	3	0	8	-97.9479
1.32393	1	0	4	-93.4024
1.32393	3	0	9	-91.9023
1.32393	1	0	5	-84.3076
1.32493	1	0	3	-93.6281
1.32493	1	0	4	-93.364
1.32493	3	0	8	-98.0298
1.32493	3	0	9	-91.8712
1.32493	1	0	5	-84.288
1.32593	1	0	3	-93.6622
1.32593	3	0	8	-98.0148
1.32593	1	0	4	-93.2901
1.32593	3	0	9	-91.861
1.32593	1	0	5	-84.1955
1.32693	1	0	3	-93.6963
1.32693	3	0	8	-98.0535
1.32693	1	0	4	-93.3997
1.32693	3	0	9	-91.8438
1.32693	1	0	5	-84.2161
1.32793	1	0	3	-93.6732
1.32793	3	0	8	-97.9352
1.32793	1	0	4	-93.3663
1.32793	3	0	9	-91.877
1.32793	1	0	5	-84.2089
1.32893	1	0	3	-93.6587
1.32893	3	0	8	-97.8774
1.32893	1	0	4	-93.2705
1.32893	3	0	9	-91.7856
1.32893	1	0	5	-84.2154
1.32993	1	0	3	-93.6808
1.32993	3	0	8	-97.8537
1.32993	1	0	4	-93.2201
1.32993	3	0	9	-91.7467
1.32993	1	0	5	-84.1574
1.33086	3	0	6	-89.3578
1.33093	1	0	5	-84.1291
1.33093	3	0	8	-97.8217
1.33093	3	0	9	-91.7725
1.33093	1	0	3	-93.6562
1.33093	1	0	4	-93.1685
1.33193	1	0	3	-93.662
1.33193	1	0	4	-93.1979
1.33193	3	0	8	-97.8465
1.33193	1	0	5	-84.1041
1.33193	3	0	9	-91.7956
1.33293	1	0	3	-93.5868
1.33293	1	0	4	-93.0988
1.33293	3	0	8	-97.9588
1.33293	1	0	5	-84.0664
1.33293	3	0	9	-91.9189
1.33386	1	0	2	-86.1915
1.33386	3	0	8	-97.8903
1.33393	1	0	3	-93.6256
1.33393	1	0	4	-93.0016
1.33393	1	0	5	-84.0605
1.33393	3	0	9	-91.9324
1.33393	3	0	8	-97.8975
1.33493	3	0	8	-97.9683
1.33493	3	0	9	-91.8548
1.33493	1	0	5	-84.0847
1.33593	3	0	8	-98.1095
1.33593	3	0	9	-91.8396
1.33593	1	0	5	-84.1576
1.33693	1	0	3	-93.6387
1.33693	3	0	8	-98.0608
1.33693	1	0	4	-92.9586
1.33693	3	0	9	-91.7638
1.33693	1	0	5	-84.1423
1.33793	1	0	3	-93.6879
1.33793	3	0	8	-98.0128
1.33793	1	0	4	-92.8877
1.33793	3	0	9	-91.6458
1.33793	1	0	5	-84.1869
